% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    21       12        2     0.15483737E+03  0.15145234E+03  0.50000000E+00  0.33850309E+01  0.67700618E+01  0.60000000E+08     1
    32    15    22       12        2     0.15110729E+03  0.14773580E+03  0.50000000E+00  0.33714908E+01  0.67429817E+01  0.60000000E+08     1
    32    15    23       12        2     0.14739613E+03  0.14403725E+03  0.50000000E+00  0.33588759E+01  0.67177518E+01  0.60000000E+08     1
    32    15    24       12        2     0.14370349E+03  0.14035619E+03  0.50000000E+00  0.33473025E+01  0.66946050E+01  0.60000000E+08     1
    32    15    25       12        2     0.14002892E+03  0.13669201E+03  0.50000000E+00  0.33369073E+01  0.66738147E+01  0.60000000E+08     1
    32    15    26       12        2     0.13637192E+03  0.13304408E+03  0.50000000E+00  0.33278347E+01  0.66556694E+01  0.60000000E+08     1
    32    15    27       12        2     0.13273191E+03  0.12941170E+03  0.50000000E+00  0.33202120E+01  0.66404239E+01  0.60000000E+08     1
    32    15    28       12        2     0.12910828E+03  0.12579415E+03  0.50000000E+00  0.33141292E+01  0.66282584E+01  0.60000000E+08     1
    32    15    29       12        2     0.12550041E+03  0.12219071E+03  0.50000000E+00  0.33096975E+01  0.66193950E+01  0.60000000E+08     1
    32    15    30       12        2     0.12190766E+03  0.11860055E+03  0.50000000E+00  0.33071074E+01  0.66142149E+01  0.60000000E+08     1
    32    15    31       12        2     0.11832932E+03  0.11502268E+03  0.50000000E+00  0.33066330E+01  0.66132659E+01  0.60000000E+08     1
    32    15    32       12        2     0.11476447E+03  0.11145585E+03  0.50000000E+00  0.33086154E+01  0.66172309E+01  0.60000000E+08     1
    32    15    33       12        2     0.11121197E+03  0.10789855E+03  0.50000000E+00  0.33134224E+01  0.66268448E+01  0.60000000E+08     1
    32    15    34       12        2     0.10767045E+03  0.10434913E+03  0.50000000E+00  0.33213139E+01  0.66426277E+01  0.60000000E+08     1
    32    15    35       12        2     0.10413835E+03  0.10080633E+03  0.50000000E+00  0.33320205E+01  0.66640410E+01  0.60000000E+08     1
    32    15    36       12        2     0.10061453E+03  0.97269028E+02  0.50000000E+00  0.33455027E+01  0.66910055E+01  0.60000000E+08     1
    32    15    37       12        2     0.97098097E+02  0.93735758E+02  0.50000000E+00  0.33623395E+01  0.67246790E+01  0.60000000E+08     1
