% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    21       12        2     0.15547398E+03  0.15145234E+03  0.50000000E+00  0.40216412E+01  0.80432825E+01  0.60000000E+08     1
    32    15    22       12        2     0.15173776E+03  0.14773580E+03  0.50000000E+00  0.40019597E+01  0.80039194E+01  0.60000000E+08     1
    32    15    23       12        2     0.14802000E+03  0.14403725E+03  0.50000000E+00  0.39827414E+01  0.79654828E+01  0.60000000E+08     1
    32    15    24       12        2     0.14432023E+03  0.14035619E+03  0.50000000E+00  0.39640473E+01  0.79280946E+01  0.60000000E+08     1
    32    15    25       12        2     0.14063797E+03  0.13669201E+03  0.50000000E+00  0.39459565E+01  0.78919130E+01  0.60000000E+08     1
    32    15    26       12        2     0.13697264E+03  0.13304408E+03  0.50000000E+00  0.39285546E+01  0.78571092E+01  0.60000000E+08     1
    32    15    27       12        2     0.13332361E+03  0.12941170E+03  0.50000000E+00  0.39119105E+01  0.78238211E+01  0.60000000E+08     1
    32    15    28       12        2     0.12969021E+03  0.12579415E+03  0.50000000E+00  0.38960581E+01  0.77921163E+01  0.60000000E+08     1
    32    15    29       12        2     0.12607176E+03  0.12219071E+03  0.50000000E+00  0.38810559E+01  0.77621119E+01  0.60000000E+08     1
    32    15    30       12        2     0.12246760E+03  0.11860055E+03  0.50000000E+00  0.38670465E+01  0.77340930E+01  0.60000000E+08     1
    32    15    31       12        2     0.11887694E+03  0.11502268E+03  0.50000000E+00  0.38542612E+01  0.77085224E+01  0.60000000E+08     1
    32    15    32       12        2     0.11529885E+03  0.11145585E+03  0.50000000E+00  0.38430050E+01  0.76860100E+01  0.60000000E+08     1
    32    15    33       12        2     0.11173217E+03  0.10789855E+03  0.50000000E+00  0.38336151E+01  0.76672301E+01  0.60000000E+08     1
    32    15    34       12        2     0.10817546E+03  0.10434913E+03  0.50000000E+00  0.38263247E+01  0.76526493E+01  0.60000000E+08     1
    32    15    35       12        2     0.10462716E+03  0.10080633E+03  0.50000000E+00  0.38208384E+01  0.76416768E+01  0.60000000E+08     1
    32    15    36       12        2     0.10108612E+03  0.97269028E+02  0.50000000E+00  0.38170877E+01  0.76341754E+01  0.60000000E+08     1
