% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    21       12        2     0.15593540E+03  0.15145234E+03  0.50000000E+00  0.44830671E+01  0.89661341E+01  0.60000000E+08     1
    32    15    22       12        2     0.15219735E+03  0.14773580E+03  0.50000000E+00  0.44615543E+01  0.89231086E+01  0.60000000E+08     1
    32    15    23       12        2     0.14847763E+03  0.14403725E+03  0.50000000E+00  0.44403716E+01  0.88807432E+01  0.60000000E+08     1
    32    15    24       12        2     0.14477571E+03  0.14035619E+03  0.50000000E+00  0.44195284E+01  0.88390568E+01  0.60000000E+08     1
    32    15    25       12        2     0.14109105E+03  0.13669201E+03  0.50000000E+00  0.43990409E+01  0.87980819E+01  0.60000000E+08     1
    32    15    26       12        2     0.13742300E+03  0.13304408E+03  0.50000000E+00  0.43789182E+01  0.87578364E+01  0.60000000E+08     1
    32    15    27       12        2     0.13377083E+03  0.12941170E+03  0.50000000E+00  0.43591366E+01  0.87182732E+01  0.60000000E+08     1
    32    15    28       12        2     0.13013377E+03  0.12579415E+03  0.50000000E+00  0.43396187E+01  0.86792375E+01  0.60000000E+08     1
    32    15    29       12        2     0.12651100E+03  0.12219071E+03  0.50000000E+00  0.43202904E+01  0.86405809E+01  0.60000000E+08     1
    32    15    30       12        2     0.12290169E+03  0.11860055E+03  0.50000000E+00  0.43011358E+01  0.86022715E+01  0.60000000E+08     1
    32    15    31       12        2     0.11930488E+03  0.11502268E+03  0.50000000E+00  0.42821990E+01  0.85643980E+01  0.60000000E+08     1
    32    15    32       12        2     0.11571942E+03  0.11145585E+03  0.50000000E+00  0.42635679E+01  0.85271358E+01  0.60000000E+08     1
    32    15    33       12        2     0.11214388E+03  0.10789855E+03  0.50000000E+00  0.42453325E+01  0.84906650E+01  0.60000000E+08     1
    32    15    34       12        2     0.10857659E+03  0.10434913E+03  0.50000000E+00  0.42274537E+01  0.84549075E+01  0.60000000E+08     1
    32    15    35       12        2     0.10501568E+03  0.10080633E+03  0.50000000E+00  0.42093498E+01  0.84186995E+01  0.60000000E+08     1
