% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    21       12        2     0.15623953E+03  0.15145234E+03  0.50000000E+00  0.47871966E+01  0.95743932E+01  0.60000000E+08     1
    32    15    22       12        2     0.15249628E+03  0.14773580E+03  0.50000000E+00  0.47604822E+01  0.95209644E+01  0.60000000E+08     1
    32    15    23       12        2     0.14877117E+03  0.14403725E+03  0.50000000E+00  0.47339139E+01  0.94678279E+01  0.60000000E+08     1
    32    15    24       12        2     0.14506370E+03  0.14035619E+03  0.50000000E+00  0.47075110E+01  0.94150221E+01  0.60000000E+08     1
    32    15    25       12        2     0.14137332E+03  0.13669201E+03  0.50000000E+00  0.46813050E+01  0.93626100E+01  0.60000000E+08     1
    32    15    26       12        2     0.13769941E+03  0.13304408E+03  0.50000000E+00  0.46553268E+01  0.93106537E+01  0.60000000E+08     1
    32    15    27       12        2     0.13404128E+03  0.12941170E+03  0.50000000E+00  0.46295831E+01  0.92591662E+01  0.60000000E+08     1
    32    15    28       12        2     0.13039818E+03  0.12579415E+03  0.50000000E+00  0.46040360E+01  0.92080720E+01  0.60000000E+08     1
    32    15    29       12        2     0.12676937E+03  0.12219071E+03  0.50000000E+00  0.45786615E+01  0.91573231E+01  0.60000000E+08     1
    32    15    30       12        2     0.12315406E+03  0.11860055E+03  0.50000000E+00  0.45535048E+01  0.91070096E+01  0.60000000E+08     1
    32    15    31       12        2     0.11955136E+03  0.11502268E+03  0.50000000E+00  0.45286814E+01  0.90573628E+01  0.60000000E+08     1
    32    15    32       12        2     0.11596021E+03  0.11145585E+03  0.50000000E+00  0.45043584E+01  0.90087167E+01  0.60000000E+08     1
    32    15    33       12        2     0.11237926E+03  0.10789855E+03  0.50000000E+00  0.44807080E+01  0.89614161E+01  0.60000000E+08     1
    32    15    34       12        2     0.10880690E+03  0.10434913E+03  0.50000000E+00  0.44577666E+01  0.89155331E+01  0.60000000E+08     1
    32    15    35       12        2     0.10524133E+03  0.10080633E+03  0.50000000E+00  0.44350023E+01  0.88700046E+01  0.60000000E+08     1
    32    15    36       12        2     0.10168109E+03  0.97269028E+02  0.50000000E+00  0.44120624E+01  0.88241249E+01  0.60000000E+08     1
    32    15    37       12        2     0.98124838E+02  0.93735758E+02  0.50000000E+00  0.43890805E+01  0.87781610E+01  0.60000000E+08     1
    32    15    38       12        2     0.94570754E+02  0.90204327E+02  0.50000000E+00  0.43664277E+01  0.87328555E+01  0.60000000E+08     1
    32    15    39       12        2     0.91016198E+02  0.86671385E+02  0.50000000E+00  0.43448130E+01  0.86896261E+01  0.60000000E+08     1
    32    15    40       12        2     0.87457185E+02  0.83131509E+02  0.50000000E+00  0.43256764E+01  0.86513529E+01  0.60000000E+08     1
    32    15    41       12        2     0.83887401E+02  0.79575263E+02  0.50000000E+00  0.43121377E+01  0.86242753E+01  0.60000000E+08     1
    32    15    42       12        2     0.80296438E+02  0.75984904E+02  0.50000000E+00  0.43115340E+01  0.86230681E+01  0.60000000E+08     1
    32    15    43       12        2     0.76667208E+02  0.72324252E+02  0.50000000E+00  0.43429562E+01  0.86859124E+01  0.60000000E+08     1
    32    15    44       12        2     0.72972948E+02  0.68531442E+02  0.50000000E+00  0.44415059E+01  0.88830117E+01  0.60000000E+08     1
    32    15    45       12        2     0.69156499E+02  0.64669560E+02  0.50000000E+00  0.44869386E+01  0.89738773E+01  0.60000000E+08     1
    32    15    46       12        2     0.65275661E+02  0.60810325E+02  0.50000000E+00  0.44653362E+01  0.89306725E+01  0.60000000E+08     1
    32    15    47       12        2     0.61400228E+02  0.56994213E+02  0.50000000E+00  0.44060148E+01  0.88120295E+01  0.60000000E+08     1
    32    15    48       12        2     0.57567942E+02  0.53259247E+02  0.50000000E+00  0.43086950E+01  0.86173900E+01  0.60000000E+08     1
    32    15    49       12        2     0.53812982E+02  0.49667649E+02  0.50000000E+00  0.41453326E+01  0.82906651E+01  0.60000000E+08     1
    32    15    50       12        2     0.50190705E+02  0.46839711E+02  0.50000000E+00  0.33509939E+01  0.67019878E+01  0.60000000E+08     1
    32    15    51        9        2     0.47323037E+02  0.43918630E+02  0.50000000E+00  0.34044072E+01  0.68088145E+01  0.60000000E+08     1
