% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    21       12        2     0.15632824E+03  0.15145234E+03  0.50000000E+00  0.48759001E+01  0.97518001E+01  0.60000000E+08     1
    32    15    22       12        2     0.15258513E+03  0.14773580E+03  0.50000000E+00  0.48493284E+01  0.96986567E+01  0.60000000E+08     1
    32    15    23       12        2     0.14886029E+03  0.14403725E+03  0.50000000E+00  0.48230344E+01  0.96460689E+01  0.60000000E+08     1
    32    15    24       12        2     0.14515323E+03  0.14035619E+03  0.50000000E+00  0.47970456E+01  0.95940913E+01  0.60000000E+08     1
    32    15    25       12        2     0.14146341E+03  0.13669201E+03  0.50000000E+00  0.47713993E+01  0.95427985E+01  0.60000000E+08     1
    32    15    26       12        2     0.13779021E+03  0.13304408E+03  0.50000000E+00  0.47461294E+01  0.94922587E+01  0.60000000E+08     1
    32    15    27       12        2     0.13413294E+03  0.12941170E+03  0.50000000E+00  0.47212415E+01  0.94424830E+01  0.60000000E+08     1
    32    15    28       12        2     0.13049084E+03  0.12579415E+03  0.50000000E+00  0.46966925E+01  0.93933850E+01  0.60000000E+08     1
    32    15    29       12        2     0.12686316E+03  0.12219071E+03  0.50000000E+00  0.46724474E+01  0.93448948E+01  0.60000000E+08     1
    32    15    30       12        2     0.12324909E+03  0.11860055E+03  0.50000000E+00  0.46485345E+01  0.92970690E+01  0.60000000E+08     1
    32    15    31       12        2     0.11964773E+03  0.11502268E+03  0.50000000E+00  0.46250462E+01  0.92500925E+01  0.60000000E+08     1
    32    15    32       12        2     0.11605797E+03  0.11145585E+03  0.50000000E+00  0.46021197E+01  0.92042394E+01  0.60000000E+08     1
    32    15    33       12        2     0.11247844E+03  0.10789855E+03  0.50000000E+00  0.45798896E+01  0.91597792E+01  0.60000000E+08     1
    32    15    34       12        2     0.10890748E+03  0.10434913E+03  0.50000000E+00  0.45583440E+01  0.91166881E+01  0.60000000E+08     1
    32    15    35       12        2     0.10534321E+03  0.10080633E+03  0.50000000E+00  0.45368856E+01  0.90737711E+01  0.60000000E+08     1
    32    15    36       12        2     0.10178409E+03  0.97269028E+02  0.50000000E+00  0.45150607E+01  0.90301213E+01  0.60000000E+08     1
    32    15    37       12        2     0.98228586E+02  0.93735758E+02  0.50000000E+00  0.44928286E+01  0.89856573E+01  0.60000000E+08     1
    32    15    38       12        2     0.94674571E+02  0.90204327E+02  0.50000000E+00  0.44702439E+01  0.89404879E+01  0.60000000E+08     1
    32    15    39       12        2     0.91118818E+02  0.86671385E+02  0.50000000E+00  0.44474324E+01  0.88948648E+01  0.60000000E+08     1
    32    15    40       12        2     0.87556297E+02  0.83131509E+02  0.50000000E+00  0.44247885E+01  0.88495771E+01  0.60000000E+08     1
    32    15    41       12        2     0.83978939E+02  0.79575263E+02  0.50000000E+00  0.44036754E+01  0.88073507E+01  0.60000000E+08     1
    32    15    42       12        2     0.80373738E+02  0.75984904E+02  0.50000000E+00  0.43888337E+01  0.87776675E+01  0.60000000E+08     1
    32    15    43       12        2     0.76720824E+02  0.72324252E+02  0.50000000E+00  0.43965719E+01  0.87931438E+01  0.60000000E+08     1
    32    15    44       12        2     0.72993929E+02  0.68531442E+02  0.50000000E+00  0.44624874E+01  0.89249748E+01  0.60000000E+08     1
    32    15    45       12        2     0.69151136E+02  0.64669560E+02  0.50000000E+00  0.44815760E+01  0.89631519E+01  0.60000000E+08     1
    32    15    46       12        2     0.65256765E+02  0.60810325E+02  0.50000000E+00  0.44464401E+01  0.88928802E+01  0.60000000E+08     1
    32    15    47       12        2     0.61376917E+02  0.56994213E+02  0.50000000E+00  0.43827035E+01  0.87654070E+01  0.60000000E+08     1
    32    15    48       12        2     0.57545010E+02  0.53259247E+02  0.50000000E+00  0.42857632E+01  0.85715265E+01  0.60000000E+08     1
    32    15    49       12        2     0.53792320E+02  0.49667649E+02  0.50000000E+00  0.41246706E+01  0.82493412E+01  0.60000000E+08     1
    32    15    50       12        2     0.50172435E+02  0.46839711E+02  0.50000000E+00  0.33327235E+01  0.66654470E+01  0.60000000E+08     1
    32    15    51        9        2     0.47306844E+02  0.43918630E+02  0.50000000E+00  0.33882146E+01  0.67764293E+01  0.60000000E+08     1
    32    15    52        8        2     0.44290106E+02  0.40376437E+02  0.50000000E+00  0.39136684E+01  0.78273368E+01  0.60000000E+08     1
    32    15    53        8        2     0.40636772E+02  0.36129785E+02  0.50000000E+00  0.45069873E+01  0.90139747E+01  0.60000000E+08     1
    32    15    54        7        2     0.36296843E+02  0.31150589E+02  0.50000000E+00  0.51462540E+01  0.10292508E+02  0.60000000E+08     1
