% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    21       12        2     0.15499119E+03  0.15145234E+03  0.50000000E+00  0.35388526E+01  0.70777051E+01  0.60000000E+08     1
    32    15    22       12        2     0.15126571E+03  0.14773580E+03  0.50000000E+00  0.35299097E+01  0.70598194E+01  0.60000000E+08     1
    32    15    23       12        2     0.14755940E+03  0.14403725E+03  0.50000000E+00  0.35221428E+01  0.70442856E+01  0.60000000E+08     1
    32    15    24       12        2     0.14387185E+03  0.14035619E+03  0.50000000E+00  0.35156602E+01  0.70313203E+01  0.60000000E+08     1
    32    15    25       12        2     0.14020260E+03  0.13669201E+03  0.50000000E+00  0.35105868E+01  0.70211736E+01  0.60000000E+08     1
    32    15    26       12        2     0.13655113E+03  0.13304408E+03  0.50000000E+00  0.35070509E+01  0.70141018E+01  0.60000000E+08     1
    32    15    27       12        2     0.13291685E+03  0.12941170E+03  0.50000000E+00  0.35051585E+01  0.70103171E+01  0.60000000E+08     1
    32    15    28       12        2     0.12929912E+03  0.12579415E+03  0.50000000E+00  0.35049729E+01  0.70099458E+01  0.60000000E+08     1
    32    15    29       12        2     0.12569728E+03  0.12219071E+03  0.50000000E+00  0.35065709E+01  0.70131418E+01  0.60000000E+08     1
    32    15    30       12        2     0.12211065E+03  0.11860055E+03  0.50000000E+00  0.35101003E+01  0.70202007E+01  0.60000000E+08     1
    32    15    31       12        2     0.11853846E+03  0.11502268E+03  0.50000000E+00  0.35157813E+01  0.70315627E+01  0.60000000E+08     1
    32    15    32       12        2     0.11497974E+03  0.11145585E+03  0.50000000E+00  0.35238870E+01  0.70477741E+01  0.60000000E+08     1
    32    15    33       12        2     0.11143325E+03  0.10789855E+03  0.50000000E+00  0.35346970E+01  0.70693939E+01  0.60000000E+08     1
    32    15    34       12        2     0.10789749E+03  0.10434913E+03  0.50000000E+00  0.35483541E+01  0.70967082E+01  0.60000000E+08     1
    32    15    35       12        2     0.10437076E+03  0.10080633E+03  0.50000000E+00  0.35644289E+01  0.71288578E+01  0.60000000E+08     1
    32    15    36       12        2     0.10085168E+03  0.97269028E+02  0.50000000E+00  0.35826546E+01  0.71653091E+01  0.60000000E+08     1
    32    15    37       12        2     0.97339023E+02  0.93735758E+02  0.50000000E+00  0.36032658E+01  0.72065316E+01  0.60000000E+08     1
    32    15    38       12        2     0.93831089E+02  0.90204327E+02  0.50000000E+00  0.36267624E+01  0.72535249E+01  0.60000000E+08     1
    32    15    39       12        2     0.90325438E+02  0.86671385E+02  0.50000000E+00  0.36540527E+01  0.73081054E+01  0.60000000E+08     1
    32    15    40       12        2     0.86818467E+02  0.83131509E+02  0.50000000E+00  0.36869586E+01  0.73739172E+01  0.60000000E+08     1
    32    15    41       12        2     0.83304675E+02  0.79575263E+02  0.50000000E+00  0.37294119E+01  0.74588238E+01  0.60000000E+08     1
    32    15    42       12        2     0.79775342E+02  0.75984904E+02  0.50000000E+00  0.37904383E+01  0.75808765E+01  0.60000000E+08     1
    32    15    43       12        2     0.76216427E+02  0.72324252E+02  0.50000000E+00  0.38921751E+01  0.77843501E+01  0.60000000E+08     1
    32    15    44       12        2     0.72606072E+02  0.68531442E+02  0.50000000E+00  0.40746305E+01  0.81492610E+01  0.60000000E+08     1
    32    15    45       12        2     0.68924733E+02  0.64669560E+02  0.50000000E+00  0.42551727E+01  0.85103454E+01  0.60000000E+08     1
    32    15    46       12        2     0.65135229E+02  0.60810325E+02  0.50000000E+00  0.43249039E+01  0.86498077E+01  0.60000000E+08     1
    32    15    47       12        2     0.61297326E+02  0.56994213E+02  0.50000000E+00  0.43031131E+01  0.86062261E+01  0.60000000E+08     1
    32    15    48       12        2     0.57483952E+02  0.53259247E+02  0.50000000E+00  0.42247050E+01  0.84494100E+01  0.60000000E+08     1
    32    15    49       12        2     0.53742326E+02  0.49667649E+02  0.50000000E+00  0.40746770E+01  0.81493539E+01  0.60000000E+08     1
    32    15    50       12        2     0.50133275E+02  0.46839711E+02  0.50000000E+00  0.32935635E+01  0.65871270E+01  0.60000000E+08     1
    32    15    51        9        2     0.47273645E+02  0.43918630E+02  0.50000000E+00  0.33550158E+01  0.67100317E+01  0.60000000E+08     1
    32    15    52        8        2     0.44260517E+02  0.40376437E+02  0.50000000E+00  0.38840796E+01  0.77681592E+01  0.60000000E+08     1
    32    15    53        8        2     0.40610205E+02  0.36129785E+02  0.50000000E+00  0.44804205E+01  0.89608410E+01  0.60000000E+08     1
    32    15    54        7        2     0.36274111E+02  0.31150589E+02  0.50000000E+00  0.51235219E+01  0.10247044E+02  0.60000000E+08     1
    32    15    55        7        2     0.31217476E+02  0.26234622E+02  0.50000000E+00  0.49828539E+01  0.99657079E+01  0.60000000E+08     1
    32    15    56        7        2     0.26257565E+02  0.21462407E+02  0.50000000E+00  0.47951578E+01  0.95903156E+01  0.60000000E+08     1
    32    15    57        7        2     0.21465652E+02  0.17040457E+02  0.50000000E+00  0.44251946E+01  0.88503893E+01  0.60000000E+08     1
    79    23    31       12        2     0.11584579E+03  0.11190129E+03  0.50000000E+00  0.39444917E+01  0.78889833E+01  0.60000000E+08     1
    79    23    32       12        2     0.11224442E+03  0.10831165E+03  0.50000000E+00  0.39327664E+01  0.78655327E+01  0.60000000E+08     1
    79    23    33       12        2     0.10866026E+03  0.10473877E+03  0.50000000E+00  0.39214862E+01  0.78429724E+01  0.60000000E+08     1
    79    23    34       12        2     0.10509295E+03  0.10118208E+03  0.50000000E+00  0.39108706E+01  0.78217413E+01  0.60000000E+08     1
    79    23    35       12        2     0.10154198E+03  0.97640698E+02  0.50000000E+00  0.39012802E+01  0.78025604E+01  0.60000000E+08     1
    79    23    36       12        2     0.98006550E+02  0.94113242E+02  0.50000000E+00  0.38933086E+01  0.77866172E+01  0.60000000E+08     1
    79    23    37       12        2     0.94485441E+02  0.90597498E+02  0.50000000E+00  0.38879422E+01  0.77758844E+01  0.60000000E+08     1
    79    23    38       12        2     0.90976624E+02  0.87089785E+02  0.50000000E+00  0.38868390E+01  0.77736780E+01  0.60000000E+08     1
    79    23    39       12        2     0.87476595E+02  0.83583770E+02  0.50000000E+00  0.38928244E+01  0.77856489E+01  0.60000000E+08     1
    79    23    40       12        2     0.83979016E+02  0.80068237E+02  0.50000000E+00  0.39107791E+01  0.78215582E+01  0.60000000E+08     1
    79    23    41       12        2     0.80471984E+02  0.76522745E+02  0.50000000E+00  0.39492391E+01  0.78984783E+01  0.60000000E+08     1
    79    23    42       12        2     0.76932426E+02  0.72909137E+02  0.50000000E+00  0.40232890E+01  0.80465780E+01  0.60000000E+08     1
    79    23    43       12        2     0.73314513E+02  0.68506751E+02  0.50000000E+00  0.48077616E+01  0.96155232E+01  0.60000000E+08     1
    79    23    44        6        2     0.68872316E+02  0.64742587E+02  0.50000000E+00  0.41297292E+01  0.82594584E+01  0.60000000E+08     1
    79    23    45        9        2     0.65002485E+02  0.61703930E+02  0.50000000E+00  0.32985545E+01  0.65971090E+01  0.60000000E+08     1
    79    23    46        8        2     0.61817546E+02  0.57964762E+02  0.50000000E+00  0.38527836E+01  0.77055672E+01  0.60000000E+08     1
    79    23    47        8        2     0.57937576E+02  0.53428196E+02  0.50000000E+00  0.45093798E+01  0.90187596E+01  0.60000000E+08     1
    79    23    48        7        2     0.53347666E+02  0.48175945E+02  0.50000000E+00  0.51717213E+01  0.10343443E+02  0.60000000E+08     1
    79    23    49        7        2     0.48075167E+02  0.42972006E+02  0.50000000E+00  0.51031607E+01  0.10206321E+02  0.60000000E+08     1
    79    23    50        7        2     0.42868707E+02  0.37780273E+02  0.50000000E+00  0.50884344E+01  0.10176869E+02  0.60000000E+08     1
    79    23    51        7        2     0.37687541E+02  0.32571487E+02  0.50000000E+00  0.51160547E+01  0.10232109E+02  0.60000000E+08     1
    79    23    52        7        2     0.32512007E+02  0.27557691E+02  0.50000000E+00  0.49543161E+01  0.99086322E+01  0.60000000E+08     1
    79    23    53        6        2     0.27530647E+02  0.22740615E+02  0.50000000E+00  0.47900326E+01  0.95800652E+01  0.60000000E+08     1
    79    23    54        6        2     0.22728363E+02  0.17889341E+02  0.50000000E+00  0.48390217E+01  0.96780435E+01  0.60000000E+08     1
    54    35    18       12        2     0.16686084E+03  0.16379233E+03  0.50000000E+00  0.30685011E+01  0.61370023E+01  0.60000000E+08     1
    54    35    19       12        2     0.16308045E+03  0.16005174E+03  0.50000000E+00  0.30287160E+01  0.60574319E+01  0.60000000E+08     1
    54    35    20       12        2     0.15932239E+03  0.15630407E+03  0.50000000E+00  0.30183170E+01  0.60366340E+01  0.60000000E+08     1
    54    35    21       12        2     0.15558586E+03  0.15255215E+03  0.50000000E+00  0.30337103E+01  0.60674207E+01  0.60000000E+08     1
    54    35    22       12        2     0.15187585E+03  0.14882833E+03  0.50000000E+00  0.30475189E+01  0.60950379E+01  0.60000000E+08     1
    54    35    23       11        2     0.14816066E+03  0.14512802E+03  0.50000000E+00  0.30326339E+01  0.60652679E+01  0.60000000E+08     1
