% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    21       12        2     0.15586471E+03  0.15145234E+03  0.50000000E+00  0.44123683E+01  0.88247367E+01  0.60000000E+08     1
    32    15    22       12        2     0.15212555E+03  0.14773580E+03  0.50000000E+00  0.43897462E+01  0.87794925E+01  0.60000000E+08     1
    32    15    23       12        2     0.14840459E+03  0.14403725E+03  0.50000000E+00  0.43673385E+01  0.87346770E+01  0.60000000E+08     1
    32    15    24       12        2     0.14470135E+03  0.14035619E+03  0.50000000E+00  0.43451597E+01  0.86903193E+01  0.60000000E+08     1
    32    15    25       12        2     0.14101525E+03  0.13669201E+03  0.50000000E+00  0.43232371E+01  0.86464741E+01  0.60000000E+08     1
    32    15    26       12        2     0.13734568E+03  0.13304408E+03  0.50000000E+00  0.43015991E+01  0.86031982E+01  0.60000000E+08     1
    32    15    27       12        2     0.13369195E+03  0.12941170E+03  0.50000000E+00  0.42802522E+01  0.85605043E+01  0.60000000E+08     1
    32    15    28       12        2     0.13005331E+03  0.12579415E+03  0.50000000E+00  0.42591627E+01  0.85183254E+01  0.60000000E+08     1
    32    15    29       12        2     0.12642903E+03  0.12219071E+03  0.50000000E+00  0.42383175E+01  0.84766350E+01  0.60000000E+08     1
    32    15    30       12        2     0.12281834E+03  0.11860055E+03  0.50000000E+00  0.42177835E+01  0.84355669E+01  0.60000000E+08     1
    32    15    31       12        2     0.11922040E+03  0.11502268E+03  0.50000000E+00  0.41977135E+01  0.83954270E+01  0.60000000E+08     1
    32    15    32       12        2     0.11563418E+03  0.11145585E+03  0.50000000E+00  0.41783338E+01  0.83566675E+01  0.60000000E+08     1
    32    15    33       12        2     0.11205846E+03  0.10789855E+03  0.50000000E+00  0.41599044E+01  0.83198087E+01  0.60000000E+08     1
    32    15    34       12        2     0.10849172E+03  0.10434913E+03  0.50000000E+00  0.41425858E+01  0.82851717E+01  0.60000000E+08     1
    32    15    35       12        2     0.10493234E+03  0.10080633E+03  0.50000000E+00  0.41260150E+01  0.82520300E+01  0.60000000E+08     1
    32    15    36       12        2     0.10137909E+03  0.97269028E+02  0.50000000E+00  0.41100579E+01  0.82201158E+01  0.60000000E+08     1
    32    15    37       12        2     0.97830899E+02  0.93735758E+02  0.50000000E+00  0.40951415E+01  0.81902830E+01  0.60000000E+08     1
    32    15    38       12        2     0.94286350E+02  0.90204327E+02  0.50000000E+00  0.40820233E+01  0.81640466E+01  0.60000000E+08     1
    32    15    39       12        2     0.90743330E+02  0.86671385E+02  0.50000000E+00  0.40719444E+01  0.81438888E+01  0.60000000E+08     1
    32    15    40       12        2     0.87198664E+02  0.83131509E+02  0.50000000E+00  0.40671550E+01  0.81343100E+01  0.60000000E+08     1
    32    15    41       12        2     0.83647413E+02  0.79575263E+02  0.50000000E+00  0.40721502E+01  0.81443005E+01  0.60000000E+08     1
    32    15    42       12        2     0.80081606E+02  0.75984904E+02  0.50000000E+00  0.40967022E+01  0.81934045E+01  0.60000000E+08     1
    32    15    43       12        2     0.76488067E+02  0.72324252E+02  0.50000000E+00  0.41638153E+01  0.83276305E+01  0.60000000E+08     1
    32    15    44       12        2     0.72845525E+02  0.68531442E+02  0.50000000E+00  0.43140826E+01  0.86281652E+01  0.60000000E+08     1
    32    15    45       12        2     0.69134508E+02  0.64669560E+02  0.50000000E+00  0.44649476E+01  0.89298952E+01  0.60000000E+08     1
