% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    21       12        2     0.15488247E+03  0.15145234E+03  0.50000000E+00  0.34301323E+01  0.68602646E+01  0.60000000E+08     1
    32    15    22       12        2     0.15115546E+03  0.14773580E+03  0.50000000E+00  0.34196595E+01  0.68393191E+01  0.60000000E+08     1
    32    15    23       12        2     0.14744748E+03  0.14403725E+03  0.50000000E+00  0.34102254E+01  0.68204508E+01  0.60000000E+08     1
    32    15    24       12        2     0.14375813E+03  0.14035619E+03  0.50000000E+00  0.34019417E+01  0.68038834E+01  0.60000000E+08     1
    32    15    25       12        2     0.14008695E+03  0.13669201E+03  0.50000000E+00  0.33949400E+01  0.67898800E+01  0.60000000E+08     1
    32    15    26       12        2     0.13643344E+03  0.13304408E+03  0.50000000E+00  0.33893587E+01  0.67787173E+01  0.60000000E+08     1
    32    15    27       12        2     0.13279701E+03  0.12941170E+03  0.50000000E+00  0.33853179E+01  0.67706358E+01  0.60000000E+08     1
    32    15    28       12        2     0.12917705E+03  0.12579415E+03  0.50000000E+00  0.33828994E+01  0.67657987E+01  0.60000000E+08     1
    32    15    29       12        2     0.12557291E+03  0.12219071E+03  0.50000000E+00  0.33822034E+01  0.67644068E+01  0.60000000E+08     1
    32    15    30       12        2     0.12198396E+03  0.11860055E+03  0.50000000E+00  0.33834072E+01  0.67668143E+01  0.60000000E+08     1
    32    15    31       12        2     0.11840945E+03  0.11502268E+03  0.50000000E+00  0.33867675E+01  0.67735350E+01  0.60000000E+08     1
    32    15    32       12        2     0.11484845E+03  0.11145585E+03  0.50000000E+00  0.33926043E+01  0.67852086E+01  0.60000000E+08     1
    32    15    33       12        2     0.11129981E+03  0.10789855E+03  0.50000000E+00  0.34012582E+01  0.68025164E+01  0.60000000E+08     1
    32    15    34       12        2     0.10776209E+03  0.10434913E+03  0.50000000E+00  0.34129560E+01  0.68259120E+01  0.60000000E+08     1
    32    15    35       12        2     0.10423371E+03  0.10080633E+03  0.50000000E+00  0.34273888E+01  0.68547776E+01  0.60000000E+08     1
    32    15    36       12        2     0.10071350E+03  0.97269028E+02  0.50000000E+00  0.34444706E+01  0.68889412E+01  0.60000000E+08     1
    32    15    37       12        2     0.97200485E+02  0.93735758E+02  0.50000000E+00  0.34647269E+01  0.69294537E+01  0.60000000E+08     1
    32    15    38       12        2     0.93693450E+02  0.90204327E+02  0.50000000E+00  0.34891238E+01  0.69782477E+01  0.60000000E+08     1
    32    15    39       12        2     0.90190710E+02  0.86671385E+02  0.50000000E+00  0.35193245E+01  0.70386491E+01  0.60000000E+08     1
    32    15    40       12        2     0.86689886E+02  0.83131509E+02  0.50000000E+00  0.35583775E+01  0.71167550E+01  0.60000000E+08     1
    32    15    41       12        2     0.83187452E+02  0.79575263E+02  0.50000000E+00  0.36121888E+01  0.72243775E+01  0.60000000E+08     1
    32    15    42       12        2     0.79677724E+02  0.75984904E+02  0.50000000E+00  0.36928201E+01  0.73856401E+01  0.60000000E+08     1
    32    15    43       12        2     0.76150675E+02  0.72324252E+02  0.50000000E+00  0.38264232E+01  0.76528465E+01  0.60000000E+08     1
    32    15    44       12        2     0.72587002E+02  0.68531442E+02  0.50000000E+00  0.40555602E+01  0.81111204E+01  0.60000000E+08     1
    32    15    45       12        2     0.68957344E+02  0.64669560E+02  0.50000000E+00  0.42877836E+01  0.85755671E+01  0.60000000E+08     1
    32    15    46       12        2     0.65204029E+02  0.60810325E+02  0.50000000E+00  0.43937044E+01  0.87874088E+01  0.60000000E+08     1
    32    15    47       12        2     0.61383667E+02  0.56994213E+02  0.50000000E+00  0.43894538E+01  0.87789075E+01  0.60000000E+08     1
    32    15    48       12        2     0.57574639E+02  0.53259247E+02  0.50000000E+00  0.43153918E+01  0.86307837E+01  0.60000000E+08     1
    32    15    49       12        2     0.53830602E+02  0.49667649E+02  0.50000000E+00  0.41629527E+01  0.83259054E+01  0.60000000E+08     1
    32    15    50       12        2     0.50217344E+02  0.46839711E+02  0.50000000E+00  0.33776334E+01  0.67552667E+01  0.60000000E+08     1
    32    15    51        9        2     0.47352059E+02  0.43918630E+02  0.50000000E+00  0.34334289E+01  0.68668578E+01  0.60000000E+08     1
    32    15    52        8        2     0.44331160E+02  0.40376437E+02  0.50000000E+00  0.39547228E+01  0.79094457E+01  0.60000000E+08     1
    32    15    53        8        2     0.40670847E+02  0.36129785E+02  0.50000000E+00  0.45410625E+01  0.90821250E+01  0.60000000E+08     1
    32    15    54        7        2     0.36323457E+02  0.31150589E+02  0.50000000E+00  0.51728680E+01  0.10345736E+02  0.60000000E+08     1
    32    15    55        7        2     0.31254223E+02  0.26234622E+02  0.50000000E+00  0.50196009E+01  0.10039202E+02  0.60000000E+08     1
    32    15    56        7        2     0.26282463E+02  0.21462407E+02  0.50000000E+00  0.48200561E+01  0.96401122E+01  0.60000000E+08     1
    32    15    57        7        2     0.21479584E+02  0.17040457E+02  0.50000000E+00  0.44391275E+01  0.88782550E+01  0.60000000E+08     1
    79    23    31       12        2     0.11582093E+03  0.11190129E+03  0.50000000E+00  0.39196354E+01  0.78392707E+01  0.60000000E+08     1
    79    23    32       12        2     0.11222042E+03  0.10831165E+03  0.50000000E+00  0.39087697E+01  0.78175394E+01  0.60000000E+08     1
    79    23    33       12        2     0.10863712E+03  0.10473877E+03  0.50000000E+00  0.38983514E+01  0.77967028E+01  0.60000000E+08     1
    79    23    34       12        2     0.10507068E+03  0.10118208E+03  0.50000000E+00  0.38885993E+01  0.77771986E+01  0.60000000E+08     1
    79    23    35       12        2     0.10152057E+03  0.97640698E+02  0.50000000E+00  0.38798734E+01  0.77597467E+01  0.60000000E+08     1
    79    23    36       12        2     0.97986008E+02  0.94113242E+02  0.50000000E+00  0.38727670E+01  0.77455339E+01  0.60000000E+08     1
    79    23    37       12        2     0.94465765E+02  0.90597498E+02  0.50000000E+00  0.38682662E+01  0.77365323E+01  0.60000000E+08     1
    79    23    38       12        2     0.90957814E+02  0.87089785E+02  0.50000000E+00  0.38680290E+01  0.77360581E+01  0.60000000E+08     1
