x_loc,z,x_glob,y_glob
932.3953777016279,116.79516601562477,2649458.0522493967,1266283.382083939
1538.3834016537237,-60.34769112723211,2649742.1038816865,1265748.09136352
2171.9163357854604,-140.06197684151766,2650039.0669518076,1265188.469246718
2695.269629198634,-334.91911969866055,2650284.384270604,1264726.172715447
