x_loc,z,x_glob,y_glob
787.7246605421968,-90.60950578962024,2637416.663011114,1253632.7841209676
3554.1917264104604,-232.32379150390648,2638353.1760782874,1251029.6546002661
5853.592924015251,-436.03807721819203,2639131.5765497047,1248866.0144791638
8224.85040904519,-701.7523629324776,2639934.3020358533,1246634.7606042768
10937.424711124626,-861.1809343610491,2640852.571156393,1244082.3419147658
13865.568423699477,-1091.4666486467636,2641843.815506713,1241327.0814480493
