x_loc,z,x_glob,y_glob
12666.527114228575,-310.8571428571431,2654958.324765555,1255918.2072249143
12088.08400045612,96.57142857142856,2654687.1845710967,1256429.1665489506
11619.820527402228,397.714285714286,2654467.6901279637,1256842.8002874563
