x_loc,z,x_glob,y_glob
2860.5390902764784,382.50945172991067,2650361.852897592,1264580.1843371508
3163.5331022525265,125.65230887276789,2650503.878713737,1264312.5389769413
3824.6109465639033,-60.347691127231656,2650813.7532216893,1263728.585463757
