x_loc,z,x_glob,y_glob
9982.424725743826,426.795166015625,2674973.6271106787,1259713.0224253633
10242.903767659993,54.795166015624886,2675081.854316563,1259476.0916270611
10416.556462270772,-317.2048339843748,2675154.005787152,1259318.1377615263
10833.322929336638,-680.3476911272323,2675327.1693165665,1258939.048484243
