x_loc,z,x_glob,y_glob
9697.903753040793,326.5618416922433,2640432.9646522696,1245248.6791675475
11368.562435675523,255.70469883510043,2640998.5212447834,1243676.659392059
12392.514531483908,432.84755597795754,2641345.1527047115,1242713.1634006307
13416.466627292291,370.8475559779573,2641691.784164639,1241749.667409202
14242.813932681513,34.276127406529326,2641971.5218340545,1240972.109240681
14781.736088370135,-98.58101545061368,2642153.959444543,1240465.0060872976
