X,Y,Z,azimuth,dip,polarity,formation
9874.215339999999,2.0,758.5715150000001,180.0,0.2804102661898025,1.0,Tertiary
17948.72514,2.0,426.42865500000005,180.0,4.805324594728718,1.0,Tertiary
22924.215335,2.0,-109.28562999999998,180.0,9.974163683007,1.0,Tertiary
25397.74475,2.0,-452.14277,180.0,5.636728676599589,1.0,Tertiary
27530.097695,2.0,-709.285625,180.0,8.444171644728181,1.0,Tertiary
