X,Y,Z,azimuth,dip,polarity,formation
12404.9998,2.0,844.2858,0.0,0.0,1.0,Quaternary
16721.666465000002,2.0,662.142945,180.0,5.725462543976775,1.0,Quaternary
19238.333130000003,2.0,372.8572300000001,180.0,8.702224018453723,1.0,Quaternary
20954.999795000003,2.0,287.14294500000005,0.0,1.207460799633773,1.0,Quaternary
22921.66646,2.0,244.285805,180.0,3.871256274868797,1.0,Quaternary
24271.66646,2.0,169.28580499999998,180.0,1.5343413974602322,1.0,Quaternary
25138.33313,2.0,447.85723,0.0,31.79468893289969,1.0,Quaternary
