% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    19       13        2     0.18337828E+03  0.17828939E+03  0.50000000E+00  0.50888983E+01  0.10177797E+02  0.60000000E+08     1
    32    15    20       13        2     0.17883796E+03  0.17377719E+03  0.50000000E+00  0.50607722E+01  0.10121544E+02  0.60000000E+08     1
    32    15    21       13        2     0.17430895E+03  0.16927783E+03  0.50000000E+00  0.50311240E+01  0.10062248E+02  0.60000000E+08     1
    32    15    22       13        2     0.16979168E+03  0.16479184E+03  0.50000000E+00  0.49998395E+01  0.99996789E+01  0.60000000E+08     1
    32    15    23       13        2     0.16528671E+03  0.16031987E+03  0.50000000E+00  0.49668429E+01  0.99336857E+01  0.60000000E+08     1
    32    15    24       13        2     0.16079476E+03  0.15586249E+03  0.50000000E+00  0.49322659E+01  0.98645318E+01  0.60000000E+08     1
    32    15    25       13        2     0.15631644E+03  0.15142000E+03  0.50000000E+00  0.48964357E+01  0.97928714E+01  0.60000000E+08     1
    32    15    26       13        2     0.15185212E+03  0.14699254E+03  0.50000000E+00  0.48595892E+01  0.97191784E+01  0.60000000E+08     1
    32    15    27       13        2     0.14740201E+03  0.14258062E+03  0.50000000E+00  0.48213931E+01  0.96427862E+01  0.60000000E+08     1
    32    15    28       13        2     0.14296675E+03  0.13818614E+03  0.50000000E+00  0.47806127E+01  0.95612254E+01  0.60000000E+08     1
    32    15    29       13        2     0.13854835E+03  0.13381188E+03  0.50000000E+00  0.47364760E+01  0.94729521E+01  0.60000000E+08     1
    32    15    30       13        2     0.13414974E+03  0.12946016E+03  0.50000000E+00  0.46895779E+01  0.93791559E+01  0.60000000E+08     1
    32    15    31       13        2     0.12977333E+03  0.12513145E+03  0.50000000E+00  0.46418778E+01  0.92837555E+01  0.60000000E+08     1
    32    15    32       13        2     0.12541965E+03  0.12082330E+03  0.50000000E+00  0.45963535E+01  0.91927069E+01  0.60000000E+08     1
    32    15    33       13        2     0.12108631E+03  0.11653019E+03  0.50000000E+00  0.45561228E+01  0.91122455E+01  0.60000000E+08     1
    32    15    34       13        2     0.11676785E+03  0.11224620E+03  0.50000000E+00  0.45216494E+01  0.90432989E+01  0.60000000E+08     1
    32    15    35       13        2     0.11245845E+03  0.10797624E+03  0.50000000E+00  0.44822085E+01  0.89644170E+01  0.60000000E+08     1
    32    15    36       13        2     0.10816337E+03  0.10373225E+03  0.50000000E+00  0.44311160E+01  0.88622321E+01  0.60000000E+08     1
    32    15    37       13        2     0.10389478E+03  0.99525381E+02  0.50000000E+00  0.43694016E+01  0.87388032E+01  0.60000000E+08     1
    32    15    38       13        2     0.99664025E+02  0.95364379E+02  0.50000000E+00  0.42996460E+01  0.85992920E+01  0.60000000E+08     1
    32    15    39       13        2     0.95479974E+02  0.91255453E+02  0.50000000E+00  0.42245209E+01  0.84490418E+01  0.60000000E+08     1
    32    15    40       13        2     0.91348935E+02  0.87201653E+02  0.50000000E+00  0.41472816E+01  0.82945633E+01  0.60000000E+08     1
    32    15    41       13        2     0.87274031E+02  0.83200185E+02  0.50000000E+00  0.40738461E+01  0.81476922E+01  0.60000000E+08     1
    32    15    42       13        2     0.83252519E+02  0.79234950E+02  0.50000000E+00  0.40175685E+01  0.80351370E+01  0.60000000E+08     1
    32    15    43       13        2     0.79268314E+02  0.75258570E+02  0.50000000E+00  0.40097442E+01  0.80194885E+01  0.60000000E+08     1
    32    15    44       13        2     0.75273984E+02  0.71302790E+02  0.50000000E+00  0.39711942E+01  0.79423885E+01  0.60000000E+08     1
    32    15    45       13        2     0.71302068E+02  0.67445610E+02  0.50000000E+00  0.38564574E+01  0.77129148E+01  0.60000000E+08     1
