% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    19       13        2     0.18337864E+03  0.17828939E+03  0.50000000E+00  0.50892534E+01  0.10178507E+02  0.60000000E+08     1
    32    15    20       13        2     0.17883839E+03  0.17377719E+03  0.50000000E+00  0.50611990E+01  0.10122398E+02  0.60000000E+08     1
    32    15    21       13        2     0.17430944E+03  0.16927783E+03  0.50000000E+00  0.50316111E+01  0.10063222E+02  0.60000000E+08     1
    32    15    22       13        2     0.16979222E+03  0.16479184E+03  0.50000000E+00  0.50003765E+01  0.10000753E+02  0.60000000E+08     1
    32    15    23       13        2     0.16528729E+03  0.16031987E+03  0.50000000E+00  0.49674203E+01  0.99348406E+01  0.60000000E+08     1
    32    15    24       13        2     0.16079537E+03  0.15586249E+03  0.50000000E+00  0.49328751E+01  0.98657502E+01  0.60000000E+08     1
    32    15    25       13        2     0.15631707E+03  0.15142000E+03  0.50000000E+00  0.48970689E+01  0.97941378E+01  0.60000000E+08     1
    32    15    26       13        2     0.15185277E+03  0.14699254E+03  0.50000000E+00  0.48602394E+01  0.97204789E+01  0.60000000E+08     1
    32    15    27       13        2     0.14740267E+03  0.14258062E+03  0.50000000E+00  0.48220541E+01  0.96441083E+01  0.60000000E+08     1
    32    15    28       13        2     0.14296742E+03  0.13818614E+03  0.50000000E+00  0.47812790E+01  0.95625580E+01  0.60000000E+08     1
    32    15    29       13        2     0.13854902E+03  0.13381188E+03  0.50000000E+00  0.47371428E+01  0.94742856E+01  0.60000000E+08     1
    32    15    30       13        2     0.13415040E+03  0.12946016E+03  0.50000000E+00  0.46902409E+01  0.93804818E+01  0.60000000E+08     1
    32    15    31       13        2     0.12977398E+03  0.12513145E+03  0.50000000E+00  0.46425332E+01  0.92850665E+01  0.60000000E+08     1
    32    15    32       13        2     0.12542029E+03  0.12082330E+03  0.50000000E+00  0.45969982E+01  0.91939964E+01  0.60000000E+08     1
    32    15    33       13        2     0.12108694E+03  0.11653019E+03  0.50000000E+00  0.45567539E+01  0.91135078E+01  0.60000000E+08     1
    32    15    34       13        2     0.11676847E+03  0.11224620E+03  0.50000000E+00  0.45222644E+01  0.90445288E+01  0.60000000E+08     1
    32    15    35       13        2     0.11245905E+03  0.10797624E+03  0.50000000E+00  0.44828051E+01  0.89656102E+01  0.60000000E+08     1
    32    15    36       13        2     0.10816395E+03  0.10373225E+03  0.50000000E+00  0.44316927E+01  0.88633854E+01  0.60000000E+08     1
    32    15    37       13        2     0.10389534E+03  0.99525381E+02  0.50000000E+00  0.43699570E+01  0.87399140E+01  0.60000000E+08     1
    32    15    38       13        2     0.99664558E+02  0.95364379E+02  0.50000000E+00  0.43001792E+01  0.86003584E+01  0.60000000E+08     1
    32    15    39       13        2     0.95480485E+02  0.91255453E+02  0.50000000E+00  0.42250312E+01  0.84500624E+01  0.60000000E+08     1
    32    15    40       13        2     0.91349422E+02  0.87201653E+02  0.50000000E+00  0.41477685E+01  0.82955369E+01  0.60000000E+08     1
    32    15    41       13        2     0.87274494E+02  0.83200185E+02  0.50000000E+00  0.40743090E+01  0.81486180E+01  0.60000000E+08     1
    32    15    42       13        2     0.83252958E+02  0.79234950E+02  0.50000000E+00  0.40180072E+01  0.80360145E+01  0.60000000E+08     1
    32    15    43       13        2     0.79268729E+02  0.75258570E+02  0.50000000E+00  0.40101584E+01  0.80203168E+01  0.60000000E+08     1
    32    15    44       13        2     0.75274373E+02  0.71302790E+02  0.50000000E+00  0.39715831E+01  0.79431661E+01  0.60000000E+08     1
    32    15    45       13        2     0.71302432E+02  0.67445610E+02  0.50000000E+00  0.38568215E+01  0.77136430E+01  0.60000000E+08     1
    32    15    46       13        2     0.67432952E+02  0.63656999E+02  0.50000000E+00  0.37759526E+01  0.75519051E+01  0.60000000E+08     1
    32    15    47       13        2     0.63637671E+02  0.59926366E+02  0.50000000E+00  0.37113052E+01  0.74226104E+01  0.60000000E+08     1
    32    15    48       13        2     0.59906231E+02  0.56260330E+02  0.50000000E+00  0.36459008E+01  0.72918016E+01  0.60000000E+08     1
    32    15    49       13        2     0.56243745E+02  0.52688486E+02  0.50000000E+00  0.35552589E+01  0.71105179E+01  0.60000000E+08     1
    32    15    50       13        2     0.52677035E+02  0.49749458E+02  0.50000000E+00  0.29275767E+01  0.58551535E+01  0.60000000E+08     1
    32    15    51        9        2     0.49741827E+02  0.46612920E+02  0.50000000E+00  0.31289067E+01  0.62578134E+01  0.60000000E+08     1
    32    15    52        8        2     0.46608283E+02  0.42768667E+02  0.50000000E+00  0.38396167E+01  0.76792333E+01  0.60000000E+08     1
    32    15    53        8        2     0.42766746E+02  0.38131981E+02  0.50000000E+00  0.46347657E+01  0.92695313E+01  0.60000000E+08     1
    32    15    54        7        2     0.38132080E+02  0.32685264E+02  0.50000000E+00  0.54468166E+01  0.10893633E+02  0.60000000E+08     1
    32    15    55        7        2     0.32685805E+02  0.27301341E+02  0.50000000E+00  0.53844645E+01  0.10768929E+02  0.60000000E+08     1
    32    15    56        7        2     0.27301821E+02  0.22073753E+02  0.50000000E+00  0.52280680E+01  0.10456136E+02  0.60000000E+08     1
    32    15    57        7        2     0.22073853E+02  0.17232406E+02  0.50000000E+00  0.48414469E+01  0.96828939E+01  0.60000000E+08     1
    79    23    33       13        2     0.11946260E+03  0.11379920E+03  0.50000000E+00  0.56634051E+01  0.11326810E+02  0.60000000E+08     1
    79    23    34       13        2     0.11542136E+03  0.10981343E+03  0.50000000E+00  0.56079349E+01  0.11215870E+02  0.60000000E+08     1
    79    23    35       13        2     0.11140129E+03  0.10584860E+03  0.50000000E+00  0.55526851E+01  0.11105370E+02  0.60000000E+08     1
    79    23    36       13        2     0.10740139E+03  0.10190310E+03  0.50000000E+00  0.54982806E+01  0.10996561E+02  0.60000000E+08     1
    79    23    37       13        2     0.10342011E+03  0.97974374E+02  0.50000000E+00  0.54457367E+01  0.10891473E+02  0.60000000E+08     1
    79    23    38       13        2     0.99454983E+02  0.94058220E+02  0.50000000E+00  0.53967631E+01  0.10793526E+02  0.60000000E+08     1
    79    23    39       13        2     0.95501886E+02  0.90147554E+02  0.50000000E+00  0.53543323E+01  0.10708665E+02  0.60000000E+08     1
    79    23    40       13        2     0.91553765E+02  0.86230006E+02  0.50000000E+00  0.53237598E+01  0.10647520E+02  0.60000000E+08     1
    79    23    41       13        2     0.87598144E+02  0.82283377E+02  0.50000000E+00  0.53147671E+01  0.10629534E+02  0.60000000E+08     1
    79    23    42       13        2     0.83612324E+02  0.78266872E+02  0.50000000E+00  0.53454523E+01  0.10690905E+02  0.60000000E+08     1
    79    23    43       13        2     0.79554000E+02  0.73390079E+02  0.50000000E+00  0.61639209E+01  0.12327842E+02  0.60000000E+08     1
