% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    19       13        2     0.18339292E+03  0.17828939E+03  0.50000000E+00  0.51035303E+01  0.10207061E+02  0.60000000E+08     1
    32    15    20       13        2     0.17885203E+03  0.17377719E+03  0.50000000E+00  0.50748400E+01  0.10149680E+02  0.60000000E+08     1
    32    15    21       13        2     0.17432246E+03  0.16927783E+03  0.50000000E+00  0.50446339E+01  0.10089268E+02  0.60000000E+08     1
    32    15    22       13        2     0.16980464E+03  0.16479184E+03  0.50000000E+00  0.50127993E+01  0.10025599E+02  0.60000000E+08     1
    32    15    23       13        2     0.16529913E+03  0.16031987E+03  0.50000000E+00  0.49792618E+01  0.99585236E+01  0.60000000E+08     1
    32    15    24       13        2     0.16080664E+03  0.15586249E+03  0.50000000E+00  0.49441543E+01  0.98883086E+01  0.60000000E+08     1
    32    15    25       13        2     0.15632781E+03  0.15142000E+03  0.50000000E+00  0.49078047E+01  0.98156095E+01  0.60000000E+08     1
    32    15    26       13        2     0.15186299E+03  0.14699254E+03  0.50000000E+00  0.48704507E+01  0.97409014E+01  0.60000000E+08     1
    32    15    27       13        2     0.14741238E+03  0.14258062E+03  0.50000000E+00  0.48317593E+01  0.96635186E+01  0.60000000E+08     1
    32    15    28       13        2     0.14297663E+03  0.13818614E+03  0.50000000E+00  0.47904961E+01  0.95809921E+01  0.60000000E+08     1
    32    15    29       13        2     0.13855777E+03  0.13381188E+03  0.50000000E+00  0.47458894E+01  0.94917789E+01  0.60000000E+08     1
    32    15    30       13        2     0.13415870E+03  0.12946016E+03  0.50000000E+00  0.46985345E+01  0.93970689E+01  0.60000000E+08     1
    32    15    31       13        2     0.12978184E+03  0.12513145E+03  0.50000000E+00  0.46503906E+01  0.93007812E+01  0.60000000E+08     1
    32    15    32       13        2     0.12542773E+03  0.12082330E+03  0.50000000E+00  0.46044356E+01  0.92088713E+01  0.60000000E+08     1
    32    15    33       13        2     0.12109398E+03  0.11653019E+03  0.50000000E+00  0.45637868E+01  0.91275737E+01  0.60000000E+08     1
    32    15    34       13        2     0.11677511E+03  0.11224620E+03  0.50000000E+00  0.45289072E+01  0.90578144E+01  0.60000000E+08     1
    32    15    35       13        2     0.11246532E+03  0.10797624E+03  0.50000000E+00  0.44890709E+01  0.89781417E+01  0.60000000E+08     1
