% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    19       13        2     0.18511129E+03  0.17828939E+03  0.50000000E+00  0.68219060E+01  0.13643812E+02  0.60000000E+08     1
    32    15    20       13        2     0.18050758E+03  0.17377719E+03  0.50000000E+00  0.67303895E+01  0.13460779E+02  0.60000000E+08     1
    32    15    21       13        2     0.17591563E+03  0.16927783E+03  0.50000000E+00  0.66377963E+01  0.13275593E+02  0.60000000E+08     1
    32    15    22       13        2     0.17133588E+03  0.16479184E+03  0.50000000E+00  0.65440418E+01  0.13088084E+02  0.60000000E+08     1
    32    15    23       13        2     0.16676894E+03  0.16031987E+03  0.50000000E+00  0.64490677E+01  0.12898135E+02  0.60000000E+08     1
    32    15    24       13        2     0.16221550E+03  0.15586249E+03  0.50000000E+00  0.63530132E+01  0.12706026E+02  0.60000000E+08     1
    32    15    25       13        2     0.15767619E+03  0.15142000E+03  0.50000000E+00  0.62561878E+01  0.12512376E+02  0.60000000E+08     1
    32    15    26       13        2     0.15315131E+03  0.14699254E+03  0.50000000E+00  0.61587776E+01  0.12317555E+02  0.60000000E+08     1
    32    15    27       13        2     0.14864101E+03  0.14258062E+03  0.50000000E+00  0.60603851E+01  0.12120770E+02  0.60000000E+08     1
    32    15    28       13        2     0.14414590E+03  0.13818614E+03  0.50000000E+00  0.59597599E+01  0.11919520E+02  0.60000000E+08     1
    32    15    29       13        2     0.13966812E+03  0.13381188E+03  0.50000000E+00  0.58562434E+01  0.11712487E+02  0.60000000E+08     1
    32    15    30       13        2     0.13521076E+03  0.12946016E+03  0.50000000E+00  0.57505981E+01  0.11501196E+02  0.60000000E+08     1
    32    15    31       13        2     0.13077634E+03  0.12513145E+03  0.50000000E+00  0.56448860E+01  0.11289772E+02  0.60000000E+08     1
    32    15    32       13        2     0.12636531E+03  0.12082330E+03  0.50000000E+00  0.55420160E+01  0.11084032E+02  0.60000000E+08     1
