% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    19       13        2     0.18624023E+03  0.17828939E+03  0.50000000E+00  0.79508443E+01  0.15901689E+02  0.60000000E+08     1
    32    15    20       13        2     0.18156802E+03  0.17377719E+03  0.50000000E+00  0.77908290E+01  0.15581658E+02  0.60000000E+08     1
    32    15    21       13        2     0.17690382E+03  0.16927783E+03  0.50000000E+00  0.76259860E+01  0.15251972E+02  0.60000000E+08     1
    32    15    22       13        2     0.17224828E+03  0.16479184E+03  0.50000000E+00  0.74564394E+01  0.14912879E+02  0.60000000E+08     1
    32    15    23       13        2     0.16760226E+03  0.16031987E+03  0.50000000E+00  0.72823941E+01  0.14564788E+02  0.60000000E+08     1
    32    15    24       13        2     0.16296678E+03  0.15586249E+03  0.50000000E+00  0.71042914E+01  0.14208583E+02  0.60000000E+08     1
    32    15    25       13        2     0.15834272E+03  0.15142000E+03  0.50000000E+00  0.69227119E+01  0.13845424E+02  0.60000000E+08     1
    32    15    26       13        2     0.15373057E+03  0.14699254E+03  0.50000000E+00  0.67380386E+01  0.13476077E+02  0.60000000E+08     1
    32    15    27       13        2     0.14913068E+03  0.14258062E+03  0.50000000E+00  0.65500567E+01  0.13100113E+02  0.60000000E+08     1
    32    15    28       13        2     0.14454403E+03  0.13818614E+03  0.50000000E+00  0.63578877E+01  0.12715775E+02  0.60000000E+08     1
    32    15    29       13        2     0.13997358E+03  0.13381188E+03  0.50000000E+00  0.61617045E+01  0.12323409E+02  0.60000000E+08     1
    32    15    30       13        2     0.13542345E+03  0.12946016E+03  0.50000000E+00  0.59632901E+01  0.11926580E+02  0.60000000E+08     1
    32    15    31       13        2     0.13089696E+03  0.12513145E+03  0.50000000E+00  0.57655053E+01  0.11531011E+02  0.60000000E+08     1
    32    15    32       13        2     0.12639476E+03  0.12082330E+03  0.50000000E+00  0.55714650E+01  0.11142930E+02  0.60000000E+08     1
    32    15    33       13        2     0.12191352E+03  0.11653019E+03  0.50000000E+00  0.53833285E+01  0.10766657E+02  0.60000000E+08     1
    32    15    34       13        2     0.11744575E+03  0.11224620E+03  0.50000000E+00  0.51995448E+01  0.10399090E+02  0.60000000E+08     1
    32    15    35       13        2     0.11298376E+03  0.10797624E+03  0.50000000E+00  0.50075133E+01  0.10015027E+02  0.60000000E+08     1
    32    15    36       13        2     0.10853570E+03  0.10373225E+03  0.50000000E+00  0.48034509E+01  0.96069018E+01  0.60000000E+08     1
    32    15    37       13        2     0.10411840E+03  0.99525381E+02  0.50000000E+00  0.45930206E+01  0.91860411E+01  0.60000000E+08     1
    32    15    38       13        2     0.99747368E+02  0.95364379E+02  0.50000000E+00  0.43829891E+01  0.87659783E+01  0.60000000E+08     1
    32    15    39       13        2     0.95434865E+02  0.91255453E+02  0.50000000E+00  0.41794113E+01  0.83588226E+01  0.60000000E+08     1
    32    15    40       13        2     0.91189867E+02  0.87201653E+02  0.50000000E+00  0.39882141E+01  0.79764283E+01  0.60000000E+08     1
    32    15    41       13        2     0.87017449E+02  0.83200185E+02  0.50000000E+00  0.38172643E+01  0.76345285E+01  0.60000000E+08     1
    32    15    42       13        2     0.82915556E+02  0.79234950E+02  0.50000000E+00  0.36806057E+01  0.73612114E+01  0.60000000E+08     1
    32    15    43       13        2     0.78865775E+02  0.75258570E+02  0.50000000E+00  0.36072050E+01  0.72144099E+01  0.60000000E+08     1
    32    15    44       13        2     0.74810940E+02  0.71302790E+02  0.50000000E+00  0.35081496E+01  0.70162992E+01  0.60000000E+08     1
    32    15    45       13        2     0.70797821E+02  0.67445610E+02  0.50000000E+00  0.33522109E+01  0.67044219E+01  0.60000000E+08     1
    32    15    46       13        2     0.66974776E+02  0.63656999E+02  0.50000000E+00  0.33177769E+01  0.66355538E+01  0.60000000E+08     1
    32    15    47       13        2     0.63266160E+02  0.59926366E+02  0.50000000E+00  0.33397937E+01  0.66795875E+01  0.60000000E+08     1
    32    15    48       13        2     0.59636648E+02  0.56260330E+02  0.50000000E+00  0.33763184E+01  0.67526367E+01  0.60000000E+08     1
