% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    19       13        2     0.18503633E+03  0.17828939E+03  0.50000000E+00  0.67469422E+01  0.13493884E+02  0.60000000E+08     1
    32    15    20       13        2     0.18052114E+03  0.17377719E+03  0.50000000E+00  0.67439474E+01  0.13487895E+02  0.60000000E+08     1
    32    15    21       13        2     0.17601248E+03  0.16927783E+03  0.50000000E+00  0.67346479E+01  0.13469296E+02  0.60000000E+08     1
    32    15    22       13        2     0.17151077E+03  0.16479184E+03  0.50000000E+00  0.67189305E+01  0.13437861E+02  0.60000000E+08     1
    32    15    23       13        2     0.16701664E+03  0.16031987E+03  0.50000000E+00  0.66967692E+01  0.13393538E+02  0.60000000E+08     1
    32    15    24       13        2     0.16253086E+03  0.15586249E+03  0.50000000E+00  0.66683712E+01  0.13336742E+02  0.60000000E+08     1
    32    15    25       13        2     0.15805413E+03  0.15142000E+03  0.50000000E+00  0.66341250E+01  0.13268250E+02  0.60000000E+08     1
    32    15    26       13        2     0.15358683E+03  0.14699254E+03  0.50000000E+00  0.65942944E+01  0.13188589E+02  0.60000000E+08     1
    32    15    27       13        2     0.14912919E+03  0.14258062E+03  0.50000000E+00  0.65485658E+01  0.13097132E+02  0.60000000E+08     1
    32    15    28       13        2     0.14468194E+03  0.13818614E+03  0.50000000E+00  0.64958017E+01  0.12991603E+02  0.60000000E+08     1
    32    15    29       13        2     0.14024738E+03  0.13381188E+03  0.50000000E+00  0.64355004E+01  0.12871001E+02  0.60000000E+08     1
    32    15    30       13        2     0.13582868E+03  0.12946016E+03  0.50000000E+00  0.63685190E+01  0.12737038E+02  0.60000000E+08     1
    32    15    31       13        2     0.13142834E+03  0.12513145E+03  0.50000000E+00  0.62968941E+01  0.12593788E+02  0.60000000E+08     1
    32    15    32       13        2     0.12704666E+03  0.12082330E+03  0.50000000E+00  0.62233621E+01  0.12446724E+02  0.60000000E+08     1
    32    15    33       13        2     0.12268060E+03  0.11653019E+03  0.50000000E+00  0.61504096E+01  0.12300819E+02  0.60000000E+08     1
    32    15    34       13        2     0.11832377E+03  0.11224620E+03  0.50000000E+00  0.60775615E+01  0.12155123E+02  0.60000000E+08     1
    32    15    35       13        2     0.11396963E+03  0.10797624E+03  0.50000000E+00  0.59933851E+01  0.11986770E+02  0.60000000E+08     1
    32    15    36       13        2     0.10962482E+03  0.10373225E+03  0.50000000E+00  0.58925663E+01  0.11785133E+02  0.60000000E+08     1
    32    15    37       13        2     0.10530278E+03  0.99525381E+02  0.50000000E+00  0.57774034E+01  0.11554807E+02  0.60000000E+08     1
    32    15    38       13        2     0.10101567E+03  0.95364379E+02  0.50000000E+00  0.56512935E+01  0.11302587E+02  0.60000000E+08     1
    32    15    39       13        2     0.96772669E+02  0.91255453E+02  0.50000000E+00  0.55172160E+01  0.11034432E+02  0.60000000E+08     1
    32    15    40       13        2     0.92579774E+02  0.87201653E+02  0.50000000E+00  0.53781209E+01  0.10756242E+02  0.60000000E+08     1
    32    15    41       13        2     0.88438826E+02  0.83200185E+02  0.50000000E+00  0.52386407E+01  0.10477281E+02  0.60000000E+08     1
    32    15    42       13        2     0.84343876E+02  0.79234950E+02  0.50000000E+00  0.51089257E+01  0.10217851E+02  0.60000000E+08     1
    32    15    43       13        2     0.80271544E+02  0.75258570E+02  0.50000000E+00  0.50129738E+01  0.10025948E+02  0.60000000E+08     1
    32    15    44       13        2     0.76158058E+02  0.71302790E+02  0.50000000E+00  0.48552678E+01  0.97105357E+01  0.60000000E+08     1
    32    15    45       13        2     0.72037790E+02  0.67445610E+02  0.50000000E+00  0.45921801E+01  0.91843601E+01  0.60000000E+08     1
    32    15    46       13        2     0.67986934E+02  0.63656999E+02  0.50000000E+00  0.43299353E+01  0.86598705E+01  0.60000000E+08     1
    32    15    47       13        2     0.64000665E+02  0.59926366E+02  0.50000000E+00  0.40742990E+01  0.81485981E+01  0.60000000E+08     1
    32    15    48       13        2     0.60081195E+02  0.56260330E+02  0.50000000E+00  0.38208648E+01  0.76417295E+01  0.60000000E+08     1
    32    15    49       13        2     0.56244055E+02  0.52688486E+02  0.50000000E+00  0.35555697E+01  0.71111395E+01  0.60000000E+08     1
    32    15    50       13        2     0.52531538E+02  0.49749458E+02  0.50000000E+00  0.27820799E+01  0.55641597E+01  0.60000000E+08     1
    32    15    51        9        2     0.49540477E+02  0.46612920E+02  0.50000000E+00  0.29275571E+01  0.58551141E+01  0.60000000E+08     1
    32    15    52        8        2     0.46400358E+02  0.42768667E+02  0.50000000E+00  0.36316918E+01  0.72633836E+01  0.60000000E+08     1
    32    15    53        8        2     0.42570101E+02  0.38131981E+02  0.50000000E+00  0.44381207E+01  0.88762414E+01  0.60000000E+08     1
    32    15    54        7        2     0.37963121E+02  0.32685264E+02  0.50000000E+00  0.52778572E+01  0.10555714E+02  0.60000000E+08     1
    32    15    55        7        2     0.32555347E+02  0.27301341E+02  0.50000000E+00  0.52540060E+01  0.10508012E+02  0.60000000E+08     1
    32    15    56        7        2     0.27212218E+02  0.22073753E+02  0.50000000E+00  0.51384656E+01  0.10276931E+02  0.60000000E+08     1
    32    15    57        7        2     0.22024170E+02  0.17232406E+02  0.50000000E+00  0.47917648E+01  0.95835296E+01  0.60000000E+08     1
    79    23    33       13        2     0.11856652E+03  0.11379920E+03  0.50000000E+00  0.47673177E+01  0.95346355E+01  0.60000000E+08     1
    79    23    34       13        2     0.11455848E+03  0.10981343E+03  0.50000000E+00  0.47450490E+01  0.94900980E+01  0.60000000E+08     1
    79    23    35       13        2     0.11057356E+03  0.10584860E+03  0.50000000E+00  0.47249530E+01  0.94499059E+01  0.60000000E+08     1
