% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    19       13        2     0.18177270E+03  0.17828939E+03  0.50000000E+00  0.34833098E+01  0.69666196E+01  0.60000000E+08     1
    32    15    20       13        2     0.17723209E+03  0.17377719E+03  0.50000000E+00  0.34549047E+01  0.69098094E+01  0.60000000E+08     1
    32    15    21       13        2     0.17270447E+03  0.16927783E+03  0.50000000E+00  0.34266424E+01  0.68532849E+01  0.60000000E+08     1
    32    15    22       13        2     0.16819030E+03  0.16479184E+03  0.50000000E+00  0.33984588E+01  0.67969177E+01  0.60000000E+08     1
    32    15    23       13        2     0.16369019E+03  0.16031987E+03  0.50000000E+00  0.33703196E+01  0.67406391E+01  0.60000000E+08     1
    32    15    24       13        2     0.15920489E+03  0.15586249E+03  0.50000000E+00  0.33423959E+01  0.66847918E+01  0.60000000E+08     1
    32    15    25       13        2     0.15473507E+03  0.15142000E+03  0.50000000E+00  0.33150656E+01  0.66301312E+01  0.60000000E+08     1
    32    15    26       13        2     0.15028117E+03  0.14699254E+03  0.50000000E+00  0.32886315E+01  0.65772630E+01  0.60000000E+08     1
    32    15    27       13        2     0.14584345E+03  0.14258062E+03  0.50000000E+00  0.32628311E+01  0.65256622E+01  0.60000000E+08     1
    32    15    28       13        2     0.14142262E+03  0.13818614E+03  0.50000000E+00  0.32364791E+01  0.64729582E+01  0.60000000E+08     1
    32    15    29       13        2     0.13702069E+03  0.13381188E+03  0.50000000E+00  0.32088084E+01  0.64176169E+01  0.60000000E+08     1
    32    15    30       13        2     0.13264061E+03  0.12946016E+03  0.50000000E+00  0.31804487E+01  0.63608974E+01  0.60000000E+08     1
    32    15    31       13        2     0.12828493E+03  0.12513145E+03  0.50000000E+00  0.31534773E+01  0.63069546E+01  0.60000000E+08     1
    32    15    32       13        2     0.12395440E+03  0.12082330E+03  0.50000000E+00  0.31311059E+01  0.62622119E+01  0.60000000E+08     1
    32    15    33       13        2     0.11964700E+03  0.11653019E+03  0.50000000E+00  0.31168101E+01  0.62336203E+01  0.60000000E+08     1
    32    15    34       13        2     0.11535769E+03  0.11224620E+03  0.50000000E+00  0.31114889E+01  0.62229779E+01  0.60000000E+08     1
    32    15    35       13        2     0.11108097E+03  0.10797624E+03  0.50000000E+00  0.31047237E+01  0.62094473E+01  0.60000000E+08     1
    32    15    36       13        2     0.10682161E+03  0.10373225E+03  0.50000000E+00  0.30893592E+01  0.61787185E+01  0.60000000E+08     1
    32    15    37       13        2     0.10259158E+03  0.99525381E+02  0.50000000E+00  0.30661987E+01  0.61323975E+01  0.60000000E+08     1
    32    15    38       13        2     0.98402209E+02  0.95364379E+02  0.50000000E+00  0.30378302E+01  0.60756605E+01  0.60000000E+08     1
    32    15    39       13        2     0.94262619E+02  0.91255453E+02  0.50000000E+00  0.30071654E+01  0.60143307E+01  0.60000000E+08     1
    32    15    40       13        2     0.90179665E+02  0.87201653E+02  0.50000000E+00  0.29780116E+01  0.59560231E+01  0.60000000E+08     1
    32    15    41       13        2     0.86157572E+02  0.83200185E+02  0.50000000E+00  0.29573874E+01  0.59147747E+01  0.60000000E+08     1
    32    15    42       13        2     0.82195795E+02  0.79234950E+02  0.50000000E+00  0.29608442E+01  0.59216883E+01  0.60000000E+08     1
    32    15    43       13        2     0.78282754E+02  0.75258570E+02  0.50000000E+00  0.30241840E+01  0.60483679E+01  0.60000000E+08     1
    32    15    44       13        2     0.74380570E+02  0.71302790E+02  0.50000000E+00  0.30777801E+01  0.61555603E+01  0.60000000E+08     1
    32    15    45       13        2     0.70523960E+02  0.67445610E+02  0.50000000E+00  0.30783503E+01  0.61567005E+01  0.60000000E+08     1
    32    15    46       13        2     0.66806483E+02  0.63656999E+02  0.50000000E+00  0.31494839E+01  0.62989678E+01  0.60000000E+08     1
    32    15    47       13        2     0.63175076E+02  0.59926366E+02  0.50000000E+00  0.32487096E+01  0.64974191E+01  0.60000000E+08     1
    32    15    48       13        2     0.59605699E+02  0.56260330E+02  0.50000000E+00  0.33453692E+01  0.66907384E+01  0.60000000E+08     1
    32    15    49       13        2     0.56092201E+02  0.52688486E+02  0.50000000E+00  0.34037151E+01  0.68074301E+01  0.60000000E+08     1
