% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    19       13        2     0.19382160E+03  0.17828939E+03  0.50000000E+00  0.15532213E+02  0.31064425E+02  0.60000000E+08     1
    32    15    20       13        2     0.18895420E+03  0.17377719E+03  0.50000000E+00  0.15177013E+02  0.30354026E+02  0.60000000E+08     1
    32    15    21       13        2     0.18408844E+03  0.16927783E+03  0.50000000E+00  0.14810609E+02  0.29621218E+02  0.60000000E+08     1
    32    15    22       13        2     0.17922512E+03  0.16479184E+03  0.50000000E+00  0.14433277E+02  0.28866554E+02  0.60000000E+08     1
    32    15    23       13        2     0.17436530E+03  0.16031987E+03  0.50000000E+00  0.14045433E+02  0.28090865E+02  0.60000000E+08     1
    32    15    24       13        2     0.16951023E+03  0.15586249E+03  0.50000000E+00  0.13647743E+02  0.27295485E+02  0.60000000E+08     1
    32    15    25       13        2     0.16466088E+03  0.15142000E+03  0.50000000E+00  0.13240873E+02  0.26481747E+02  0.60000000E+08     1
    32    15    26       13        2     0.15981763E+03  0.14699254E+03  0.50000000E+00  0.12825096E+02  0.25650192E+02  0.60000000E+08     1
    32    15    27       13        2     0.15498070E+03  0.14258062E+03  0.50000000E+00  0.12400075E+02  0.24800150E+02  0.60000000E+08     1
    32    15    28       13        2     0.15015142E+03  0.13818614E+03  0.50000000E+00  0.11965285E+02  0.23930569E+02  0.60000000E+08     1
    32    15    29       13        2     0.14533413E+03  0.13381188E+03  0.50000000E+00  0.11522253E+02  0.23044506E+02  0.60000000E+08     1
    32    15    30       13        2     0.14053438E+03  0.12946016E+03  0.50000000E+00  0.11074216E+02  0.22148432E+02  0.60000000E+08     1
    32    15    31       13        2     0.13575615E+03  0.12513145E+03  0.50000000E+00  0.10624696E+02  0.21249391E+02  0.60000000E+08     1
    32    15    32       13        2     0.13099929E+03  0.12082330E+03  0.50000000E+00  0.10175994E+02  0.20351988E+02  0.60000000E+08     1
    32    15    33       13        2     0.12625780E+03  0.11653019E+03  0.50000000E+00  0.97276104E+01  0.19455221E+02  0.60000000E+08     1
    32    15    34       13        2     0.12152005E+03  0.11224620E+03  0.50000000E+00  0.92738435E+01  0.18547687E+02  0.60000000E+08     1
    32    15    35       13        2     0.11677529E+03  0.10797624E+03  0.50000000E+00  0.87990410E+01  0.17598082E+02  0.60000000E+08     1
    32    15    36       13        2     0.11203868E+03  0.10373225E+03  0.50000000E+00  0.83064303E+01  0.16612861E+02  0.60000000E+08     1
    32    15    37       13        2     0.10733408E+03  0.99525381E+02  0.50000000E+00  0.78087038E+01  0.15617408E+02  0.60000000E+08     1
    32    15    38       13        2     0.10268237E+03  0.95364379E+02  0.50000000E+00  0.73179929E+01  0.14635986E+02  0.60000000E+08     1
    32    15    39       13        2     0.98099416E+02  0.91255453E+02  0.50000000E+00  0.68439623E+01  0.13687925E+02  0.60000000E+08     1
    32    15    40       13        2     0.93596060E+02  0.87201653E+02  0.50000000E+00  0.63944064E+01  0.12788813E+02  0.60000000E+08     1
    32    15    41       13        2     0.89176867E+02  0.83200185E+02  0.50000000E+00  0.59766826E+01  0.11953365E+02  0.60000000E+08     1
    32    15    42       13        2     0.84834721E+02  0.79234950E+02  0.50000000E+00  0.55997702E+01  0.11199540E+02  0.60000000E+08     1
    32    15    43       13        2     0.80536057E+02  0.75258570E+02  0.50000000E+00  0.52774871E+01  0.10554974E+02  0.60000000E+08     1
    32    15    44       13        2     0.76185639E+02  0.71302790E+02  0.50000000E+00  0.48828484E+01  0.97656968E+01  0.60000000E+08     1
    32    15    45       13        2     0.71857618E+02  0.67445610E+02  0.50000000E+00  0.44120076E+01  0.88240153E+01  0.60000000E+08     1
    32    15    46       13        2     0.67773481E+02  0.63656999E+02  0.50000000E+00  0.41164817E+01  0.82329635E+01  0.60000000E+08     1
    32    15    47       13        2     0.63838398E+02  0.59926366E+02  0.50000000E+00  0.39120314E+01  0.78240628E+01  0.60000000E+08     1
    32    15    48       13        2     0.60007965E+02  0.56260330E+02  0.50000000E+00  0.37476351E+01  0.74952702E+01  0.60000000E+08     1
    32    15    49       13        2     0.56269214E+02  0.52688486E+02  0.50000000E+00  0.35807286E+01  0.71614571E+01  0.60000000E+08     1
    32    15    50       13        2     0.52639074E+02  0.49749458E+02  0.50000000E+00  0.28896160E+01  0.57792320E+01  0.60000000E+08     1
    32    15    51        9        2     0.49677054E+02  0.46612920E+02  0.50000000E+00  0.30641336E+01  0.61282671E+01  0.60000000E+08     1
    32    15    52        8        2     0.46542443E+02  0.42768667E+02  0.50000000E+00  0.37737766E+01  0.75475532E+01  0.60000000E+08     1
    32    15    53        8        2     0.42706005E+02  0.38131981E+02  0.50000000E+00  0.45740244E+01  0.91480487E+01  0.60000000E+08     1
    32    15    54        7        2     0.38082497E+02  0.32685264E+02  0.50000000E+00  0.53972333E+01  0.10794467E+02  0.60000000E+08     1
    32    15    55        7        2     0.32650531E+02  0.27301341E+02  0.50000000E+00  0.53491900E+01  0.10698380E+02  0.60000000E+08     1
    32    15    56        7        2     0.27280586E+02  0.22073753E+02  0.50000000E+00  0.52068337E+01  0.10413667E+02  0.60000000E+08     1
    32    15    57        7        2     0.22064617E+02  0.17232406E+02  0.50000000E+00  0.48322118E+01  0.96644235E+01  0.60000000E+08     1
    79    23    33       13        2     0.12322829E+03  0.11379920E+03  0.50000000E+00  0.94290918E+01  0.18858184E+02  0.60000000E+08     1
    79    23    34       13        2     0.11904557E+03  0.10981343E+03  0.50000000E+00  0.92321444E+01  0.18464289E+02  0.60000000E+08     1
    79    23    35       13        2     0.11488134E+03  0.10584860E+03  0.50000000E+00  0.90327332E+01  0.18065466E+02  0.60000000E+08     1
    79    23    36       13        2     0.11073484E+03  0.10190310E+03  0.50000000E+00  0.88317395E+01  0.17663479E+02  0.60000000E+08     1
    79    23    37       13        2     0.10660486E+03  0.97974374E+02  0.50000000E+00  0.86304839E+01  0.17260968E+02  0.60000000E+08     1
    79    23    38       13        2     0.10248924E+03  0.94058220E+02  0.50000000E+00  0.84310188E+01  0.16862038E+02  0.60000000E+08     1
    79    23    39       13        2     0.98384227E+02  0.90147554E+02  0.50000000E+00  0.82366730E+01  0.16473346E+02  0.60000000E+08     1
    79    23    40       13        2     0.94283092E+02  0.86230006E+02  0.50000000E+00  0.80530864E+01  0.16106173E+02  0.60000000E+08     1
    79    23    41       13        2     0.90173572E+02  0.82283377E+02  0.50000000E+00  0.78901947E+01  0.15780389E+02  0.60000000E+08     1
    79    23    42       13        2     0.86032930E+02  0.78266872E+02  0.50000000E+00  0.77660586E+01  0.15532117E+02  0.60000000E+08     1
    79    23    43       13        2     0.81818316E+02  0.73390079E+02  0.50000000E+00  0.84282374E+01  0.16856475E+02  0.60000000E+08     1
    79    23    44        6        2     0.76701299E+02  0.69224105E+02  0.50000000E+00  0.74771941E+01  0.14954388E+02  0.60000000E+08     1
    79    23    45        9        2     0.72327624E+02  0.65858666E+02  0.50000000E+00  0.64689571E+01  0.12937914E+02  0.60000000E+08     1
    79    23    46        8        2     0.68792253E+02  0.61721244E+02  0.50000000E+00  0.70710098E+01  0.14142020E+02  0.60000000E+08     1
    79    23    47        8        2     0.64452355E+02  0.56709129E+02  0.50000000E+00  0.77432258E+01  0.15486452E+02  0.60000000E+08     1
    79    23    48        7        2     0.59203144E+02  0.50920428E+02  0.50000000E+00  0.82827162E+01  0.16565432E+02  0.60000000E+08     1
    79    23    49        7        2     0.53140359E+02  0.45203122E+02  0.50000000E+00  0.79372372E+01  0.15874474E+02  0.60000000E+08     1
    79    23    50        7        2     0.47139856E+02  0.39523963E+02  0.50000000E+00  0.76158928E+01  0.15231786E+02  0.60000000E+08     1
    79    23    51        7        2     0.41160189E+02  0.33855890E+02  0.50000000E+00  0.73042988E+01  0.14608598E+02  0.60000000E+08     1
    79    23    52        7        2     0.35167724E+02  0.28431813E+02  0.50000000E+00  0.67359115E+01  0.13471823E+02  0.60000000E+08     1
    79    23    53        6        2     0.29405495E+02  0.23257281E+02  0.50000000E+00  0.61482144E+01  0.12296429E+02  0.60000000E+08     1
    79    23    54        6        2     0.23875144E+02  0.18078629E+02  0.50000000E+00  0.57965147E+01  0.11593029E+02  0.60000000E+08     1
    53    34    21       12        2     0.19482920E+03  0.16516882E+03  0.50000000E+00  0.29660379E+02  0.59320758E+02  0.60000000E+08     1
    53    34    22       12        2     0.18947707E+03  0.16053226E+03  0.50000000E+00  0.28944812E+02  0.57889624E+02  0.60000000E+08     1
    53    34    23       12        2     0.18409268E+03  0.15595140E+03  0.50000000E+00  0.28141284E+02  0.56282569E+02  0.60000000E+08     1
