% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    19       13        2     0.18339470E+03  0.17828939E+03  0.50000000E+00  0.51053122E+01  0.10210624E+02  0.60000000E+08     1
    32    15    20       13        2     0.17885365E+03  0.17377719E+03  0.50000000E+00  0.50764632E+01  0.10152926E+02  0.60000000E+08     1
    32    15    21       13        2     0.17432394E+03  0.16927783E+03  0.50000000E+00  0.50461154E+01  0.10092231E+02  0.60000000E+08     1
    32    15    22       13        2     0.16980599E+03  0.16479184E+03  0.50000000E+00  0.50141555E+01  0.10028311E+02  0.60000000E+08     1
    32    15    23       13        2     0.16530038E+03  0.16031987E+03  0.50000000E+00  0.49805090E+01  0.99610181E+01  0.60000000E+08     1
    32    15    24       13        2     0.16080780E+03  0.15586249E+03  0.50000000E+00  0.49453084E+01  0.98906168E+01  0.60000000E+08     1
    32    15    25       13        2     0.15632888E+03  0.15142000E+03  0.50000000E+00  0.49088808E+01  0.98177616E+01  0.60000000E+08     1
    32    15    26       13        2     0.15186400E+03  0.14699254E+03  0.50000000E+00  0.48714627E+01  0.97429254E+01  0.60000000E+08     1
    32    15    27       13        2     0.14741334E+03  0.14258062E+03  0.50000000E+00  0.48327196E+01  0.96654392E+01  0.60000000E+08     1
    32    15    28       13        2     0.14297755E+03  0.13818614E+03  0.50000000E+00  0.47914150E+01  0.95828301E+01  0.60000000E+08     1
    32    15    29       13        2     0.13855865E+03  0.13381188E+03  0.50000000E+00  0.47467754E+01  0.94935509E+01  0.60000000E+08     1
    32    15    30       13        2     0.13415956E+03  0.12946016E+03  0.50000000E+00  0.46993939E+01  0.93987879E+01  0.60000000E+08     1
    32    15    31       13        2     0.12978268E+03  0.12513145E+03  0.50000000E+00  0.46512282E+01  0.93024565E+01  0.60000000E+08     1
    32    15    32       13        2     0.12542855E+03  0.12082330E+03  0.50000000E+00  0.46052548E+01  0.92105096E+01  0.60000000E+08     1
    32    15    33       13        2     0.12109478E+03  0.11653019E+03  0.50000000E+00  0.45645896E+01  0.91291793E+01  0.60000000E+08     1
    32    15    34       13        2     0.11677590E+03  0.11224620E+03  0.50000000E+00  0.45296948E+01  0.90593897E+01  0.60000000E+08     1
    32    15    35       13        2     0.11246609E+03  0.10797624E+03  0.50000000E+00  0.44898438E+01  0.89796875E+01  0.60000000E+08     1
    32    15    36       13        2     0.10817060E+03  0.10373225E+03  0.50000000E+00  0.44383519E+01  0.88767039E+01  0.60000000E+08     1
    32    15    37       13        2     0.10390163E+03  0.99525381E+02  0.50000000E+00  0.43762489E+01  0.87524978E+01  0.60000000E+08     1
    32    15    38       13        2     0.99670495E+02  0.95364379E+02  0.50000000E+00  0.43061156E+01  0.86122313E+01  0.60000000E+08     1
    32    15    39       13        2     0.95486077E+02  0.91255453E+02  0.50000000E+00  0.42306239E+01  0.84612478E+01  0.60000000E+08     1
    32    15    40       13        2     0.91354682E+02  0.87201653E+02  0.50000000E+00  0.41530289E+01  0.83060578E+01  0.60000000E+08     1
    32    15    41       13        2     0.87279433E+02  0.83200185E+02  0.50000000E+00  0.40792481E+01  0.81584962E+01  0.60000000E+08     1
    32    15    42       13        2     0.83257586E+02  0.79234950E+02  0.50000000E+00  0.40226352E+01  0.80452704E+01  0.60000000E+08     1
    32    15    43       13        2     0.79273054E+02  0.75258570E+02  0.50000000E+00  0.40144838E+01  0.80289675E+01  0.60000000E+08     1
    32    15    44       13        2     0.75278401E+02  0.71302790E+02  0.50000000E+00  0.39756109E+01  0.79512218E+01  0.60000000E+08     1
    32    15    45       13        2     0.71306168E+02  0.67445610E+02  0.50000000E+00  0.38605579E+01  0.77211159E+01  0.60000000E+08     1
    32    15    46       13        2     0.67436408E+02  0.63656999E+02  0.50000000E+00  0.37794092E+01  0.75588184E+01  0.60000000E+08     1
    32    15    47       13        2     0.63640857E+02  0.59926366E+02  0.50000000E+00  0.37144912E+01  0.74289825E+01  0.60000000E+08     1
    32    15    48       13        2     0.59909154E+02  0.56260330E+02  0.50000000E+00  0.36488243E+01  0.72976487E+01  0.60000000E+08     1
    32    15    49       13        2     0.56246414E+02  0.52688486E+02  0.50000000E+00  0.35579280E+01  0.71158560E+01  0.60000000E+08     1
    32    15    50       13        2     0.52679459E+02  0.49749458E+02  0.50000000E+00  0.29300007E+01  0.58600014E+01  0.60000000E+08     1
    32    15    51        9        2     0.49744050E+02  0.46612920E+02  0.50000000E+00  0.31311302E+01  0.62622604E+01  0.60000000E+08     1
    32    15    52        8        2     0.46610297E+02  0.42768667E+02  0.50000000E+00  0.38416300E+01  0.76832600E+01  0.60000000E+08     1
    32    15    53        8        2     0.42768506E+02  0.38131981E+02  0.50000000E+00  0.46365256E+01  0.92730511E+01  0.60000000E+08     1
    32    15    54        7        2     0.38133540E+02  0.32685264E+02  0.50000000E+00  0.54482764E+01  0.10896553E+02  0.60000000E+08     1
    32    15    55        7        2     0.32686917E+02  0.27301341E+02  0.50000000E+00  0.53855765E+01  0.10771153E+02  0.60000000E+08     1
    32    15    56        7        2     0.27302592E+02  0.22073753E+02  0.50000000E+00  0.52288388E+01  0.10457678E+02  0.60000000E+08     1
    32    15    57        7        2     0.22074294E+02  0.17232406E+02  0.50000000E+00  0.48418887E+01  0.96837775E+01  0.60000000E+08     1
    79    23    33       13        2     0.11948339E+03  0.11379920E+03  0.50000000E+00  0.56841920E+01  0.11368384E+02  0.60000000E+08     1
    79    23    34       13        2     0.11544121E+03  0.10981343E+03  0.50000000E+00  0.56277846E+01  0.11255569E+02  0.60000000E+08     1
    79    23    35       13        2     0.11142019E+03  0.10584860E+03  0.50000000E+00  0.55715883E+01  0.11143177E+02  0.60000000E+08     1
    79    23    36       13        2     0.10741934E+03  0.10190310E+03  0.50000000E+00  0.55162332E+01  0.11032466E+02  0.60000000E+08     1
    79    23    37       13        2     0.10343711E+03  0.97974374E+02  0.50000000E+00  0.54627395E+01  0.10925479E+02  0.60000000E+08     1
    79    23    38       13        2     0.99471041E+02  0.94058220E+02  0.50000000E+00  0.54128215E+01  0.10825643E+02  0.60000000E+08     1
    79    23    39       13        2     0.95517010E+02  0.90147554E+02  0.50000000E+00  0.53694562E+01  0.10738912E+02  0.60000000E+08     1
    79    23    40       13        2     0.91567968E+02  0.86230006E+02  0.50000000E+00  0.53379620E+01  0.10675924E+02  0.60000000E+08     1
    79    23    41       13        2     0.87611439E+02  0.82283377E+02  0.50000000E+00  0.53280623E+01  0.10656125E+02  0.60000000E+08     1
    79    23    42       13        2     0.83624726E+02  0.78266872E+02  0.50000000E+00  0.53578545E+01  0.10715709E+02  0.60000000E+08     1
    79    23    43       13        2     0.79565518E+02  0.73390079E+02  0.50000000E+00  0.61754391E+01  0.12350878E+02  0.60000000E+08     1
    79    23    44        6        2     0.74635758E+02  0.69224105E+02  0.50000000E+00  0.54116535E+01  0.10823307E+02  0.60000000E+08     1
    79    23    45        9        2     0.70421213E+02  0.65858666E+02  0.50000000E+00  0.45625463E+01  0.91250925E+01  0.60000000E+08     1
    79    23    46        8        2     0.67013745E+02  0.61721244E+02  0.50000000E+00  0.52925017E+01  0.10585003E+02  0.60000000E+08     1
    79    23    47        8        2     0.62828617E+02  0.56709129E+02  0.50000000E+00  0.61194876E+01  0.12238975E+02  0.60000000E+08     1
    79    23    48        7        2     0.57762602E+02  0.50920428E+02  0.50000000E+00  0.68421749E+01  0.13684350E+02  0.60000000E+08     1
    79    23    49        7        2     0.51906448E+02  0.45203122E+02  0.50000000E+00  0.67033259E+01  0.13406652E+02  0.60000000E+08     1
    79    23    50        7        2     0.46107438E+02  0.39523963E+02  0.50000000E+00  0.65834750E+01  0.13166950E+02  0.60000000E+08     1
    79    23    51        7        2     0.40325577E+02  0.33855890E+02  0.50000000E+00  0.64696874E+01  0.12939375E+02  0.60000000E+08     1
    79    23    52        7        2     0.34528480E+02  0.28431813E+02  0.50000000E+00  0.60966675E+01  0.12193335E+02  0.60000000E+08     1
    79    23    53        6        2     0.28951713E+02  0.23257281E+02  0.50000000E+00  0.56944326E+01  0.11388865E+02  0.60000000E+08     1
    79    23    54        6        2     0.23597107E+02  0.18078629E+02  0.50000000E+00  0.55184779E+01  0.11036956E+02  0.60000000E+08     1
    53    34    21       12        2     0.17700529E+03  0.16516882E+03  0.50000000E+00  0.11836474E+02  0.23672949E+02  0.60000000E+08     1
    53    34    22       12        2     0.17249710E+03  0.16053226E+03  0.50000000E+00  0.11964842E+02  0.23929684E+02  0.60000000E+08     1
    53    34    23       12        2     0.16798762E+03  0.15595140E+03  0.50000000E+00  0.12036225E+02  0.24072449E+02  0.60000000E+08     1
    53    34    24       12        2     0.16347105E+03  0.15141180E+03  0.50000000E+00  0.12059256E+02  0.24118513E+02  0.60000000E+08     1
    53    34    25       12        2     0.15908030E+03  0.14687849E+03  0.50000000E+00  0.12201812E+02  0.24403624E+02  0.60000000E+08     1
    53    34    26       11        2     0.15415464E+03  0.14241733E+03  0.50000000E+00  0.11737308E+02  0.23474617E+02  0.60000000E+08     1
    53    34    27       11        2     0.14874998E+03  0.13814941E+03  0.50000000E+00  0.10600573E+02  0.21201145E+02  0.60000000E+08     1
    53    34    28       11        2     0.14352907E+03  0.13339837E+03  0.50000000E+00  0.10130694E+02  0.20261389E+02  0.60000000E+08     1
    53    34    29       11        2     0.13836068E+03  0.12818557E+03  0.50000000E+00  0.10175115E+02  0.20350229E+02  0.60000000E+08     1
    53    34    30       11        2     0.13311751E+03  0.12307256E+03  0.50000000E+00  0.10044957E+02  0.20089914E+02  0.60000000E+08     1
    53    34    31       11        2     0.12780553E+03  0.11791345E+03  0.50000000E+00  0.98920801E+01  0.19784160E+02  0.60000000E+08     1
    53    34    32       11        2     0.12246436E+03  0.11270237E+03  0.50000000E+00  0.97619856E+01  0.19523971E+02  0.60000000E+08     1
    53    34    33       11        2     0.11710626E+03  0.10747341E+03  0.50000000E+00  0.96328494E+01  0.19265699E+02  0.60000000E+08     1
    53    34    34       11        2     0.11174046E+03  0.10223750E+03  0.50000000E+00  0.95029570E+01  0.19005914E+02  0.60000000E+08     1
    53    34    35       11        2     0.10637429E+03  0.97002632E+02  0.50000000E+00  0.93716621E+01  0.18743324E+02  0.60000000E+08     1
    53    34    36       11        2     0.10101311E+03  0.92404430E+02  0.50000000E+00  0.86086764E+01  0.17217353E+02  0.60000000E+08     1
    53    34    37       10        2     0.96296196E+02  0.88471542E+02  0.50000000E+00  0.78246540E+01  0.15649308E+02  0.60000000E+08     1
    53    34    38       10        2     0.92218797E+02  0.84574203E+02  0.50000000E+00  0.76445937E+01  0.15289187E+02  0.60000000E+08     1
    53    34    39       10        2     0.88143190E+02  0.80711862E+02  0.50000000E+00  0.74313286E+01  0.14862657E+02  0.60000000E+08     1
    53    34    40       10        2     0.84076969E+02  0.76882820E+02  0.50000000E+00  0.71941493E+01  0.14388299E+02  0.60000000E+08     1
    53    34    41       10        2     0.80027195E+02  0.73085659E+02  0.50000000E+00  0.69415356E+01  0.13883071E+02  0.60000000E+08     1
    53    34    42       10        2     0.76000336E+02  0.69320793E+02  0.50000000E+00  0.66795434E+01  0.13359087E+02  0.60000000E+08     1
    53    34    43       10        2     0.72002621E+02  0.65593570E+02  0.50000000E+00  0.64090508E+01  0.12818102E+02  0.60000000E+08     1
    53    34    44       10        2     0.68040164E+02  0.61920541E+02  0.50000000E+00  0.61196224E+01  0.12239245E+02  0.60000000E+08     1
    53    34    45       10        2     0.64118229E+02  0.58342815E+02  0.50000000E+00  0.57754143E+01  0.11550829E+02  0.60000000E+08     1
    53    34    46       10        2     0.60238152E+02  0.55530177E+02  0.50000000E+00  0.47079751E+01  0.94159501E+01  0.60000000E+08     1
    53    34    47        9        2     0.57185897E+02  0.53411963E+02  0.50000000E+00  0.37739332E+01  0.75478664E+01  0.60000000E+08     1
    53    34    48        9        2     0.54942845E+02  0.50571685E+02  0.50000000E+00  0.43711596E+01  0.87423193E+01  0.60000000E+08     1
    53    34    49        8        2     0.51969578E+02  0.47030937E+02  0.50000000E+00  0.49386407E+01  0.98772815E+01  0.60000000E+08     1
    53    34    50        8        2     0.48275328E+02  0.42718711E+02  0.50000000E+00  0.55566165E+01  0.11113233E+02  0.60000000E+08     1
    53    34    51        7        2     0.43783554E+02  0.37646320E+02  0.50000000E+00  0.61372339E+01  0.12274468E+02  0.60000000E+08     1
    53    34    52        7        2     0.38503896E+02  0.32612878E+02  0.50000000E+00  0.58910177E+01  0.11782035E+02  0.60000000E+08     1
    53    34    53        7        2     0.33268915E+02  0.27620208E+02  0.50000000E+00  0.56487064E+01  0.11297413E+02  0.60000000E+08     1
