% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    19       13        2     0.17987696E+03  0.17828939E+03  0.50000000E+00  0.15875787E+01  0.31751573E+01  0.60000000E+08     1
    32    15    20       13        2     0.17544698E+03  0.17377719E+03  0.50000000E+00  0.16697878E+01  0.33395756E+01  0.60000000E+08     1
    32    15    21       13        2     0.17103749E+03  0.16927783E+03  0.50000000E+00  0.17596568E+01  0.35193137E+01  0.60000000E+08     1
    32    15    22       13        2     0.16664858E+03  0.16479184E+03  0.50000000E+00  0.18567361E+01  0.37134722E+01  0.60000000E+08     1
    32    15    23       13        2     0.16228037E+03  0.16031987E+03  0.50000000E+00  0.19604972E+01  0.39209943E+01  0.60000000E+08     1
    32    15    24       13        2     0.15793302E+03  0.15586249E+03  0.50000000E+00  0.20705282E+01  0.41410564E+01  0.60000000E+08     1
    32    15    25       13        2     0.15360665E+03  0.15142000E+03  0.50000000E+00  0.21866425E+01  0.43732851E+01  0.60000000E+08     1
    32    15    26       13        2     0.14930122E+03  0.14699254E+03  0.50000000E+00  0.23086869E+01  0.46173738E+01  0.60000000E+08     1
    32    15    27       13        2     0.14501661E+03  0.14258062E+03  0.50000000E+00  0.24359879E+01  0.48719758E+01  0.60000000E+08     1
    32    15    28       13        2     0.14075282E+03  0.13818614E+03  0.50000000E+00  0.25666869E+01  0.51333738E+01  0.60000000E+08     1
    32    15    29       13        2     0.13651050E+03  0.13381188E+03  0.50000000E+00  0.26986201E+01  0.53972402E+01  0.60000000E+08     1
    32    15    30       13        2     0.13229074E+03  0.12946016E+03  0.50000000E+00  0.28305788E+01  0.56611575E+01  0.60000000E+08     1
    32    15    31       13        2     0.12809449E+03  0.12513145E+03  0.50000000E+00  0.29630445E+01  0.59260889E+01  0.60000000E+08     1
    32    15    32       13        2     0.12392184E+03  0.12082330E+03  0.50000000E+00  0.30985460E+01  0.61970920E+01  0.60000000E+08     1
    32    15    33       13        2     0.11977148E+03  0.11653019E+03  0.50000000E+00  0.32412873E+01  0.64825746E+01  0.60000000E+08     1
    32    15    34       13        2     0.11564057E+03  0.11224620E+03  0.50000000E+00  0.33943674E+01  0.67887349E+01  0.60000000E+08     1
    32    15    35       13        2     0.11152595E+03  0.10797624E+03  0.50000000E+00  0.35497008E+01  0.70994015E+01  0.60000000E+08     1
    32    15    36       13        2     0.10742926E+03  0.10373225E+03  0.50000000E+00  0.36970032E+01  0.73940063E+01  0.60000000E+08     1
    32    15    37       13        2     0.10335599E+03  0.99525381E+02  0.50000000E+00  0.38306066E+01  0.76612132E+01  0.60000000E+08     1
    32    15    38       13        2     0.99311306E+02  0.95364379E+02  0.50000000E+00  0.39469271E+01  0.78938542E+01  0.60000000E+08     1
    32    15    39       13        2     0.95299133E+02  0.91255453E+02  0.50000000E+00  0.40436798E+01  0.80873597E+01  0.60000000E+08     1
    32    15    40       13        2     0.91321988E+02  0.87201653E+02  0.50000000E+00  0.41203351E+01  0.82406701E+01  0.60000000E+08     1
    32    15    41       13        2     0.87380545E+02  0.83200185E+02  0.50000000E+00  0.41803600E+01  0.83607201E+01  0.60000000E+08     1
    32    15    42       13        2     0.83472021E+02  0.79234950E+02  0.50000000E+00  0.42370710E+01  0.84741420E+01  0.60000000E+08     1
    32    15    43       13        2     0.79585879E+02  0.75258570E+02  0.50000000E+00  0.43273084E+01  0.86546168E+01  0.60000000E+08     1
    32    15    44       13        2     0.75693480E+02  0.71302790E+02  0.50000000E+00  0.43906897E+01  0.87813794E+01  0.60000000E+08     1
    32    15    45       13        2     0.71801598E+02  0.67445610E+02  0.50000000E+00  0.43559884E+01  0.87119768E+01  0.60000000E+08     1
    32    15    46       13        2     0.67942730E+02  0.63656999E+02  0.50000000E+00  0.42857306E+01  0.85714612E+01  0.60000000E+08     1
    32    15    47       13        2     0.64124470E+02  0.59926366E+02  0.50000000E+00  0.41981040E+01  0.83962080E+01  0.60000000E+08     1
    32    15    48       13        2     0.60354878E+02  0.56260330E+02  0.50000000E+00  0.40945479E+01  0.81890958E+01  0.60000000E+08     1
