% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    19       13        2     0.18338211E+03  0.17828939E+03  0.50000000E+00  0.50927218E+01  0.10185444E+02  0.60000000E+08     1
    32    15    20       13        2     0.17884168E+03  0.17377719E+03  0.50000000E+00  0.50644964E+01  0.10128993E+02  0.60000000E+08     1
    32    15    21       13        2     0.17431258E+03  0.16927783E+03  0.50000000E+00  0.50347468E+01  0.10069494E+02  0.60000000E+08     1
    32    15    22       13        2     0.16979520E+03  0.16479184E+03  0.50000000E+00  0.50033593E+01  0.10006719E+02  0.60000000E+08     1
    32    15    23       13        2     0.16529013E+03  0.16031987E+03  0.50000000E+00  0.49702585E+01  0.99405171E+01  0.60000000E+08     1
    32    15    24       13        2     0.16079807E+03  0.15586249E+03  0.50000000E+00  0.49355767E+01  0.98711534E+01  0.60000000E+08     1
    32    15    25       13        2     0.15631965E+03  0.15142000E+03  0.50000000E+00  0.48996412E+01  0.97992825E+01  0.60000000E+08     1
    32    15    26       13        2     0.15185522E+03  0.14699254E+03  0.50000000E+00  0.48626893E+01  0.97253786E+01  0.60000000E+08     1
    32    15    27       13        2     0.14740501E+03  0.14258062E+03  0.50000000E+00  0.48243879E+01  0.96487757E+01  0.60000000E+08     1
    32    15    28       13        2     0.14296964E+03  0.13818614E+03  0.50000000E+00  0.47835023E+01  0.95670046E+01  0.60000000E+08     1
    32    15    29       13        2     0.13855114E+03  0.13381188E+03  0.50000000E+00  0.47392610E+01  0.94785220E+01  0.60000000E+08     1
    32    15    30       13        2     0.13415242E+03  0.12946016E+03  0.50000000E+00  0.46922589E+01  0.93845179E+01  0.60000000E+08     1
    32    15    31       13        2     0.12977591E+03  0.12513145E+03  0.50000000E+00  0.46444555E+01  0.92889110E+01  0.60000000E+08     1
    32    15    32       13        2     0.12542213E+03  0.12082330E+03  0.50000000E+00  0.45988287E+01  0.91976574E+01  0.60000000E+08     1
    32    15    33       13        2     0.12108869E+03  0.11653019E+03  0.50000000E+00  0.45584962E+01  0.91169925E+01  0.60000000E+08     1
    32    15    34       13        2     0.11677013E+03  0.11224620E+03  0.50000000E+00  0.45239218E+01  0.90478435E+01  0.60000000E+08     1
    32    15    35       13        2     0.11246062E+03  0.10797624E+03  0.50000000E+00  0.44843802E+01  0.89687605E+01  0.60000000E+08     1
    32    15    36       13        2     0.10816544E+03  0.10373225E+03  0.50000000E+00  0.44331881E+01  0.88663762E+01  0.60000000E+08     1
    32    15    37       13        2     0.10389676E+03  0.99525381E+02  0.50000000E+00  0.43713751E+01  0.87427502E+01  0.60000000E+08     1
    32    15    38       13        2     0.99665901E+02  0.95364379E+02  0.50000000E+00  0.43015223E+01  0.86030447E+01  0.60000000E+08     1
    32    15    39       13        2     0.95481755E+02  0.91255453E+02  0.50000000E+00  0.42263016E+01  0.84526033E+01  0.60000000E+08     1
    32    15    40       13        2     0.91350622E+02  0.87201653E+02  0.50000000E+00  0.41489683E+01  0.82979367E+01  0.60000000E+08     1
    32    15    41       13        2     0.87275625E+02  0.83200185E+02  0.50000000E+00  0.40754404E+01  0.81508807E+01  0.60000000E+08     1
    32    15    42       13        2     0.83254022E+02  0.79234950E+02  0.50000000E+00  0.40190718E+01  0.80381435E+01  0.60000000E+08     1
    32    15    43       13        2     0.79269728E+02  0.75258570E+02  0.50000000E+00  0.40111575E+01  0.80223149E+01  0.60000000E+08     1
    32    15    44       13        2     0.75275307E+02  0.71302790E+02  0.50000000E+00  0.39725171E+01  0.79450343E+01  0.60000000E+08     1
    32    15    45       13        2     0.71303302E+02  0.67445610E+02  0.50000000E+00  0.38576920E+01  0.77153840E+01  0.60000000E+08     1
    32    15    46       13        2     0.67433760E+02  0.63656999E+02  0.50000000E+00  0.37767614E+01  0.75535228E+01  0.60000000E+08     1
    32    15    47       13        2     0.63638420E+02  0.59926366E+02  0.50000000E+00  0.37120540E+01  0.74241079E+01  0.60000000E+08     1
    32    15    48       13        2     0.59906921E+02  0.56260330E+02  0.50000000E+00  0.36465908E+01  0.72931816E+01  0.60000000E+08     1
    32    15    49       13        2     0.56244377E+02  0.52688486E+02  0.50000000E+00  0.35558916E+01  0.71117833E+01  0.60000000E+08     1
    32    15    50       13        2     0.52677612E+02  0.49749458E+02  0.50000000E+00  0.29281540E+01  0.58563080E+01  0.60000000E+08     1
    32    15    51        9        2     0.49742358E+02  0.46612920E+02  0.50000000E+00  0.31294377E+01  0.62588754E+01  0.60000000E+08     1
    32    15    52        8        2     0.46608764E+02  0.42768667E+02  0.50000000E+00  0.38400980E+01  0.76801959E+01  0.60000000E+08     1
    32    15    53        8        2     0.42767167E+02  0.38131981E+02  0.50000000E+00  0.46351867E+01  0.92703733E+01  0.60000000E+08     1
    32    15    54        7        2     0.38132430E+02  0.32685264E+02  0.50000000E+00  0.54471658E+01  0.10894332E+02  0.60000000E+08     1
    32    15    55        7        2     0.32686071E+02  0.27301341E+02  0.50000000E+00  0.53847305E+01  0.10769461E+02  0.60000000E+08     1
    32    15    56        7        2     0.27302005E+02  0.22073753E+02  0.50000000E+00  0.52282522E+01  0.10456504E+02  0.60000000E+08     1
    32    15    57        7        2     0.22073958E+02  0.17232406E+02  0.50000000E+00  0.48415524E+01  0.96831048E+01  0.60000000E+08     1
    79    23    33       13        2     0.11946788E+03  0.11379920E+03  0.50000000E+00  0.56686855E+01  0.11337371E+02  0.60000000E+08     1
    79    23    34       13        2     0.11542649E+03  0.10981343E+03  0.50000000E+00  0.56130649E+01  0.11226130E+02  0.60000000E+08     1
    79    23    35       13        2     0.11140626E+03  0.10584860E+03  0.50000000E+00  0.55576621E+01  0.11115324E+02  0.60000000E+08     1
    79    23    36       13        2     0.10740621E+03  0.10190310E+03  0.50000000E+00  0.55031010E+01  0.11006202E+02  0.60000000E+08     1
    79    23    37       13        2     0.10342477E+03  0.97974374E+02  0.50000000E+00  0.54503965E+01  0.10900793E+02  0.60000000E+08     1
    79    23    38       13        2     0.99459477E+02  0.94058220E+02  0.50000000E+00  0.54012572E+01  0.10802514E+02  0.60000000E+08     1
    79    23    39       13        2     0.95506209E+02  0.90147554E+02  0.50000000E+00  0.53586553E+01  0.10717311E+02  0.60000000E+08     1
    79    23    40       13        2     0.91557911E+02  0.86230006E+02  0.50000000E+00  0.53279056E+01  0.10655811E+02  0.60000000E+08     1
    79    23    41       13        2     0.87602106E+02  0.82283377E+02  0.50000000E+00  0.53187291E+01  0.10637458E+02  0.60000000E+08     1
    79    23    42       13        2     0.83616095E+02  0.78266872E+02  0.50000000E+00  0.53492234E+01  0.10698447E+02  0.60000000E+08     1
    79    23    43       13        2     0.79557572E+02  0.73390079E+02  0.50000000E+00  0.61674932E+01  0.12334986E+02  0.60000000E+08     1
    79    23    44        6        2     0.74628600E+02  0.69224105E+02  0.50000000E+00  0.54044952E+01  0.10808990E+02  0.60000000E+08     1
    79    23    45        9        2     0.70414710E+02  0.65858666E+02  0.50000000E+00  0.45560435E+01  0.91120871E+01  0.60000000E+08     1
    79    23    46        8        2     0.67007749E+02  0.61721244E+02  0.50000000E+00  0.52865055E+01  0.10573011E+02  0.60000000E+08     1
    79    23    47        8        2     0.62823200E+02  0.56709129E+02  0.50000000E+00  0.61140707E+01  0.12228141E+02  0.60000000E+08     1
    79    23    48        7        2     0.57757840E+02  0.50920428E+02  0.50000000E+00  0.68374127E+01  0.13674825E+02  0.60000000E+08     1
    79    23    49        7        2     0.51902407E+02  0.45203122E+02  0.50000000E+00  0.66992850E+01  0.13398570E+02  0.60000000E+08     1
    79    23    50        7        2     0.46104084E+02  0.39523963E+02  0.50000000E+00  0.65801213E+01  0.13160243E+02  0.60000000E+08     1
    79    23    51        7        2     0.40322884E+02  0.33855890E+02  0.50000000E+00  0.64669943E+01  0.12933989E+02  0.60000000E+08     1
    79    23    52        7        2     0.34526428E+02  0.28431813E+02  0.50000000E+00  0.60946155E+01  0.12189231E+02  0.60000000E+08     1
    79    23    53        6        2     0.28950262E+02  0.23257281E+02  0.50000000E+00  0.56929809E+01  0.11385962E+02  0.60000000E+08     1
    79    23    54        6        2     0.23596220E+02  0.18078629E+02  0.50000000E+00  0.55175908E+01  0.11035182E+02  0.60000000E+08     1
    53    34    21       12        2     0.17699253E+03  0.16516882E+03  0.50000000E+00  0.11823717E+02  0.23647434E+02  0.60000000E+08     1
    53    34    22       12        2     0.17249229E+03  0.16053226E+03  0.50000000E+00  0.11960031E+02  0.23920062E+02  0.60000000E+08     1
    53    34    23       12        2     0.16798627E+03  0.15595140E+03  0.50000000E+00  0.12034878E+02  0.24069756E+02  0.60000000E+08     1
    53    34    24       12        2     0.16347142E+03  0.15141180E+03  0.50000000E+00  0.12059629E+02  0.24119259E+02  0.60000000E+08     1
    53    34    25       12        2     0.15908116E+03  0.14687849E+03  0.50000000E+00  0.12202668E+02  0.24405336E+02  0.60000000E+08     1
    53    34    26       11        2     0.15415521E+03  0.14241733E+03  0.50000000E+00  0.11737882E+02  0.23475764E+02  0.60000000E+08     1
    53    34    27       11        2     0.14874983E+03  0.13814941E+03  0.50000000E+00  0.10600425E+02  0.21200850E+02  0.60000000E+08     1
    53    34    28       11        2     0.14352806E+03  0.13339837E+03  0.50000000E+00  0.10129685E+02  0.20259370E+02  0.60000000E+08     1
    53    34    29       11        2     0.13835882E+03  0.12818557E+03  0.50000000E+00  0.10173247E+02  0.20346493E+02  0.60000000E+08     1
    53    34    30       11        2     0.13311486E+03  0.12307256E+03  0.50000000E+00  0.10042304E+02  0.20084609E+02  0.60000000E+08     1
    53    34    31       11        2     0.12780221E+03  0.11791345E+03  0.50000000E+00  0.98887611E+01  0.19777522E+02  0.60000000E+08     1
    53    34    32       11        2     0.12246052E+03  0.11270237E+03  0.50000000E+00  0.97581448E+01  0.19516290E+02  0.60000000E+08     1
    53    34    33       11        2     0.11710204E+03  0.10747341E+03  0.50000000E+00  0.96286275E+01  0.19257255E+02  0.60000000E+08     1
    53    34    34       11        2     0.11173598E+03  0.10223750E+03  0.50000000E+00  0.94984832E+01  0.18996966E+02  0.60000000E+08     1
    53    34    35       11        2     0.10636968E+03  0.97002632E+02  0.50000000E+00  0.93670489E+01  0.18734098E+02  0.60000000E+08     1
    53    34    36       11        2     0.10100845E+03  0.92404430E+02  0.50000000E+00  0.86040176E+01  0.17208035E+02  0.60000000E+08     1
    53    34    37       10        2     0.96291567E+02  0.88471542E+02  0.50000000E+00  0.78200245E+01  0.15640049E+02  0.60000000E+08     1
    53    34    38       10        2     0.92214256E+02  0.84574203E+02  0.50000000E+00  0.76400533E+01  0.15280107E+02  0.60000000E+08     1
    53    34    39       10        2     0.88138786E+02  0.80711862E+02  0.50000000E+00  0.74269244E+01  0.14853849E+02  0.60000000E+08     1
    53    34    40       10        2     0.84072738E+02  0.76882820E+02  0.50000000E+00  0.71899185E+01  0.14379837E+02  0.60000000E+08     1
    53    34    41       10        2     0.80023166E+02  0.73085659E+02  0.50000000E+00  0.69375066E+01  0.13875013E+02  0.60000000E+08     1
    53    34    42       10        2     0.75996530E+02  0.69320793E+02  0.50000000E+00  0.66757368E+01  0.13351474E+02  0.60000000E+08     1
    53    34    43       10        2     0.71999051E+02  0.65593570E+02  0.50000000E+00  0.64054811E+01  0.12810962E+02  0.60000000E+08     1
    53    34    44       10        2     0.68036840E+02  0.61920541E+02  0.50000000E+00  0.61162983E+01  0.12232597E+02  0.60000000E+08     1
    53    34    45       10        2     0.64115155E+02  0.58342815E+02  0.50000000E+00  0.57723402E+01  0.11544680E+02  0.60000000E+08     1
    53    34    46       10        2     0.60235329E+02  0.55530177E+02  0.50000000E+00  0.47051521E+01  0.94103042E+01  0.60000000E+08     1
    53    34    47        9        2     0.57183275E+02  0.53411963E+02  0.50000000E+00  0.37713118E+01  0.75426236E+01  0.60000000E+08     1
    53    34    48        9        2     0.54940374E+02  0.50571685E+02  0.50000000E+00  0.43686893E+01  0.87373787E+01  0.60000000E+08     1
    53    34    49        8        2     0.51967304E+02  0.47030937E+02  0.50000000E+00  0.49363668E+01  0.98727336E+01  0.60000000E+08     1
    53    34    50        8        2     0.48273294E+02  0.42718711E+02  0.50000000E+00  0.55545824E+01  0.11109165E+02  0.60000000E+08     1
    53    34    51        7        2     0.43781805E+02  0.37646320E+02  0.50000000E+00  0.61354848E+01  0.12270970E+02  0.60000000E+08     1
    53    34    52        7        2     0.38502476E+02  0.32612878E+02  0.50000000E+00  0.58895975E+01  0.11779195E+02  0.60000000E+08     1
    53    34    53        7        2     0.33267817E+02  0.27620208E+02  0.50000000E+00  0.56476084E+01  0.11295217E+02  0.60000000E+08     1
    53    34    54        7        2     0.28081404E+02  0.22668274E+02  0.50000000E+00  0.54131306E+01  0.10826261E+02  0.60000000E+08     1
    53    34    55        7        2     0.22944165E+02  0.17754732E+02  0.50000000E+00  0.51894328E+01  0.10378866E+02  0.60000000E+08     1
