% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    19       13        2     0.19807165E+03  0.17828939E+03  0.50000000E+00  0.19782263E+02  0.39564526E+02  0.60000000E+08     1
    32    15    20       13        2     0.19330327E+03  0.17377719E+03  0.50000000E+00  0.19526084E+02  0.39052169E+02  0.60000000E+08     1
    32    15    21       13        2     0.18853449E+03  0.16927783E+03  0.50000000E+00  0.19256658E+02  0.38513317E+02  0.60000000E+08     1
    32    15    22       13        2     0.18376576E+03  0.16479184E+03  0.50000000E+00  0.18973926E+02  0.37947851E+02  0.60000000E+08     1
    32    15    23       13        2     0.17899781E+03  0.16031987E+03  0.50000000E+00  0.18677938E+02  0.37355875E+02  0.60000000E+08     1
    32    15    24       13        2     0.17423145E+03  0.15586249E+03  0.50000000E+00  0.18368964E+02  0.36737928E+02  0.60000000E+08     1
    32    15    25       13        2     0.16946727E+03  0.15142000E+03  0.50000000E+00  0.18047269E+02  0.36094539E+02  0.60000000E+08     1
    32    15    26       13        2     0.16470529E+03  0.14699254E+03  0.50000000E+00  0.17712757E+02  0.35425513E+02  0.60000000E+08     1
    32    15    27       13        2     0.15994535E+03  0.14258062E+03  0.50000000E+00  0.17364726E+02  0.34729453E+02  0.60000000E+08     1
    32    15    28       13        2     0.15518829E+03  0.13818614E+03  0.50000000E+00  0.17002156E+02  0.34004313E+02  0.60000000E+08     1
    32    15    29       13        2     0.15043760E+03  0.13381188E+03  0.50000000E+00  0.16625717E+02  0.33251434E+02  0.60000000E+08     1
    32    15    30       13        2     0.14569760E+03  0.12946016E+03  0.50000000E+00  0.16237433E+02  0.32474866E+02  0.60000000E+08     1
    32    15    31       13        2     0.14097098E+03  0.12513145E+03  0.50000000E+00  0.15839532E+02  0.31679065E+02  0.60000000E+08     1
    32    15    32       13        2     0.13625655E+03  0.12082330E+03  0.50000000E+00  0.15433258E+02  0.30866516E+02  0.60000000E+08     1
    32    15    33       13        2     0.13154776E+03  0.11653019E+03  0.50000000E+00  0.15017575E+02  0.30035150E+02  0.60000000E+08     1
    32    15    34       13        2     0.12683318E+03  0.11224620E+03  0.50000000E+00  0.14586977E+02  0.29173954E+02  0.60000000E+08     1
    32    15    35       13        2     0.12210284E+03  0.10797624E+03  0.50000000E+00  0.14126598E+02  0.28253196E+02  0.60000000E+08     1
    32    15    36       13        2     0.11737196E+03  0.10373225E+03  0.50000000E+00  0.13639704E+02  0.27279407E+02  0.60000000E+08     1
    32    15    37       13        2     0.11266133E+03  0.99525381E+02  0.50000000E+00  0.13135953E+02  0.26271905E+02  0.60000000E+08     1
    32    15    38       13        2     0.10798802E+03  0.95364379E+02  0.50000000E+00  0.12623638E+02  0.25247276E+02  0.60000000E+08     1
    32    15    39       13        2     0.10336361E+03  0.91255453E+02  0.50000000E+00  0.12108155E+02  0.24216311E+02  0.60000000E+08     1
    32    15    40       13        2     0.98793759E+02  0.87201653E+02  0.50000000E+00  0.11592105E+02  0.23184210E+02  0.60000000E+08     1
    32    15    41       13        2     0.94275710E+02  0.83200185E+02  0.50000000E+00  0.11075526E+02  0.22151051E+02  0.60000000E+08     1
    32    15    42       13        2     0.89790659E+02  0.79234950E+02  0.50000000E+00  0.10555708E+02  0.21111417E+02  0.60000000E+08     1
    32    15    43       13        2     0.85284715E+02  0.75258570E+02  0.50000000E+00  0.10026145E+02  0.20052291E+02  0.60000000E+08     1
    32    15    44       13        2     0.80624917E+02  0.71302790E+02  0.50000000E+00  0.93221266E+01  0.18644253E+02  0.60000000E+08     1
    32    15    45       13        2     0.75896598E+02  0.67445610E+02  0.50000000E+00  0.84509877E+01  0.16901975E+02  0.60000000E+08     1
    32    15    46       13        2     0.71193722E+02  0.63656999E+02  0.50000000E+00  0.75367229E+01  0.15073446E+02  0.60000000E+08     1
    32    15    47       13        2     0.66546334E+02  0.59926366E+02  0.50000000E+00  0.66199675E+01  0.13239935E+02  0.60000000E+08     1
    32    15    48       13        2     0.61972433E+02  0.56260330E+02  0.50000000E+00  0.57121029E+01  0.11424206E+02  0.60000000E+08     1
    32    15    49       13        2     0.57499428E+02  0.52688486E+02  0.50000000E+00  0.48109419E+01  0.96218837E+01  0.60000000E+08     1
    32    15    50       13        2     0.53190198E+02  0.49749458E+02  0.50000000E+00  0.34407392E+01  0.68814783E+01  0.60000000E+08     1
    32    15    51        9        2     0.49919485E+02  0.46612920E+02  0.50000000E+00  0.33065650E+01  0.66131299E+01  0.60000000E+08     1
    32    15    52        8        2     0.46656928E+02  0.42768667E+02  0.50000000E+00  0.38882618E+01  0.77765236E+01  0.60000000E+08     1
    32    15    53        8        2     0.42743250E+02  0.38131981E+02  0.50000000E+00  0.46112697E+01  0.92225395E+01  0.60000000E+08     1
    32    15    54        7        2     0.38085918E+02  0.32685264E+02  0.50000000E+00  0.54006540E+01  0.10801308E+02  0.60000000E+08     1
    32    15    55        7        2     0.32641881E+02  0.27301341E+02  0.50000000E+00  0.53405399E+01  0.10681080E+02  0.60000000E+08     1
    32    15    56        7        2     0.27274181E+02  0.22073753E+02  0.50000000E+00  0.52004279E+01  0.10400856E+02  0.60000000E+08     1
    32    15    57        7        2     0.22064836E+02  0.17232406E+02  0.50000000E+00  0.48324307E+01  0.96648613E+01  0.60000000E+08     1
    79    23    33       13        2     0.12241304E+03  0.11379920E+03  0.50000000E+00  0.86138451E+01  0.17227690E+02  0.60000000E+08     1
    79    23    34       13        2     0.11826260E+03  0.10981343E+03  0.50000000E+00  0.84491707E+01  0.16898341E+02  0.60000000E+08     1
    79    23    35       13        2     0.11413322E+03  0.10584860E+03  0.50000000E+00  0.82846161E+01  0.16569232E+02  0.60000000E+08     1
    79    23    36       13        2     0.11002398E+03  0.10190310E+03  0.50000000E+00  0.81208701E+01  0.16241740E+02  0.60000000E+08     1
    79    23    37       13        2     0.10593335E+03  0.97974374E+02  0.50000000E+00  0.79589792E+01  0.15917958E+02  0.60000000E+08     1
    79    23    38       13        2     0.10185886E+03  0.94058220E+02  0.50000000E+00  0.78006444E+01  0.15601289E+02  0.60000000E+08     1
    79    23    39       13        2     0.97796331E+02  0.90147554E+02  0.50000000E+00  0.76487775E+01  0.15297555E+02  0.60000000E+08     1
    79    23    40       13        2     0.93738566E+02  0.86230006E+02  0.50000000E+00  0.75085600E+01  0.15017120E+02  0.60000000E+08     1
    79    23    41       13        2     0.89672843E+02  0.82283377E+02  0.50000000E+00  0.73894665E+01  0.14778933E+02  0.60000000E+08     1
    79    23    42       13        2     0.85576027E+02  0.78266872E+02  0.50000000E+00  0.73091554E+01  0.14618311E+02  0.60000000E+08     1
    79    23    43       13        2     0.81405022E+02  0.73390079E+02  0.50000000E+00  0.80149432E+01  0.16029886E+02  0.60000000E+08     1
    79    23    44        6        2     0.76339172E+02  0.69224105E+02  0.50000000E+00  0.71150674E+01  0.14230135E+02  0.60000000E+08     1
    79    23    45        9        2     0.72007977E+02  0.65858666E+02  0.50000000E+00  0.61493108E+01  0.12298622E+02  0.60000000E+08     1
    79    23    46        8        2     0.68504325E+02  0.61721244E+02  0.50000000E+00  0.67830811E+01  0.13566162E+02  0.60000000E+08     1
    79    23    47        8        2     0.64199074E+02  0.56709129E+02  0.50000000E+00  0.74899452E+01  0.14979890E+02  0.60000000E+08     1
    79    23    48        7        2     0.58986979E+02  0.50920428E+02  0.50000000E+00  0.80665511E+01  0.16133102E+02  0.60000000E+08     1
    79    23    49        7        2     0.52963151E+02  0.45203122E+02  0.50000000E+00  0.77600295E+01  0.15520059E+02  0.60000000E+08     1
    79    23    50        7        2     0.46997623E+02  0.39523963E+02  0.50000000E+00  0.74736598E+01  0.14947320E+02  0.60000000E+08     1
    79    23    51        7        2     0.41049474E+02  0.33855890E+02  0.50000000E+00  0.71935835E+01  0.14387167E+02  0.60000000E+08     1
    79    23    52        7        2     0.35085666E+02  0.28431813E+02  0.50000000E+00  0.66538534E+01  0.13307707E+02  0.60000000E+08     1
    79    23    53        6        2     0.29348725E+02  0.23257281E+02  0.50000000E+00  0.60914444E+01  0.12182889E+02  0.60000000E+08     1
    79    23    54        6        2     0.23841085E+02  0.18078629E+02  0.50000000E+00  0.57624566E+01  0.11524913E+02  0.60000000E+08     1
    53    34    21       12        2     0.19742989E+03  0.16516882E+03  0.50000000E+00  0.32261075E+02  0.64522150E+02  0.60000000E+08     1
    53    34    22       12        2     0.19307304E+03  0.16053226E+03  0.50000000E+00  0.32540781E+02  0.65081563E+02  0.60000000E+08     1
    53    34    23       12        2     0.18871379E+03  0.15595140E+03  0.50000000E+00  0.32762392E+02  0.65524784E+02  0.60000000E+08     1
    53    34    24       12        2     0.18433013E+03  0.15141180E+03  0.50000000E+00  0.32918330E+02  0.65836661E+02  0.60000000E+08     1
    53    34    25       12        2     0.18024728E+03  0.14687849E+03  0.50000000E+00  0.33368794E+02  0.66737589E+02  0.60000000E+08     1
    53    34    26       11        2     0.17510250E+03  0.14241733E+03  0.50000000E+00  0.32685166E+02  0.65370333E+02  0.60000000E+08     1
    53    34    27       11        2     0.16906751E+03  0.13814941E+03  0.50000000E+00  0.30918101E+02  0.61836202E+02  0.60000000E+08     1
    53    34    28       11        2     0.16340512E+03  0.13339837E+03  0.50000000E+00  0.30006742E+02  0.60013483E+02  0.60000000E+08     1
    53    34    29       11        2     0.15783040E+03  0.12818557E+03  0.50000000E+00  0.29644826E+02  0.59289652E+02  0.60000000E+08     1
    53    34    30       11        2     0.15205770E+03  0.12307256E+03  0.50000000E+00  0.28985138E+02  0.57970277E+02  0.60000000E+08     1
    53    34    31       11        2     0.14612218E+03  0.11791345E+03  0.50000000E+00  0.28208731E+02  0.56417461E+02  0.60000000E+08     1
    53    34    32       11        2     0.14009793E+03  0.11270237E+03  0.50000000E+00  0.27395559E+02  0.54791119E+02  0.60000000E+08     1
    53    34    33       11        2     0.13400603E+03  0.10747341E+03  0.50000000E+00  0.26532622E+02  0.53065243E+02  0.60000000E+08     1
    53    34    34       11        2     0.12786012E+03  0.10223750E+03  0.50000000E+00  0.25622619E+02  0.51245237E+02  0.60000000E+08     1
    53    34    35       11        2     0.12166941E+03  0.97002632E+02  0.50000000E+00  0.24666775E+02  0.49333550E+02  0.60000000E+08     1
    53    34    36       11        2     0.11544144E+03  0.92404430E+02  0.50000000E+00  0.23037011E+02  0.46074021E+02  0.60000000E+08     1
    53    34    37       10        2     0.10932836E+03  0.88471542E+02  0.50000000E+00  0.20856815E+02  0.41713629E+02  0.60000000E+08     1
    53    34    38       10        2     0.10333883E+03  0.84574203E+02  0.50000000E+00  0.18764623E+02  0.37529246E+02  0.60000000E+08     1
    53    34    39       10        2     0.97337154E+02  0.80711862E+02  0.50000000E+00  0.16625292E+02  0.33250584E+02  0.60000000E+08     1
    53    34    40       10        2     0.91332152E+02  0.76882820E+02  0.50000000E+00  0.14449332E+02  0.28898665E+02  0.60000000E+08     1
    53    34    41       10        2     0.85333612E+02  0.73085659E+02  0.50000000E+00  0.12247953E+02  0.24495907E+02  0.60000000E+08     1
    53    34    42       10        2     0.79352680E+02  0.69320793E+02  0.50000000E+00  0.10031887E+02  0.20063774E+02  0.60000000E+08     1
    53    34    43       10        2     0.73402229E+02  0.65593570E+02  0.50000000E+00  0.78086590E+01  0.15617318E+02  0.60000000E+08     1
    53    34    44       10        2     0.67496578E+02  0.61920541E+02  0.50000000E+00  0.55760370E+01  0.11152074E+02  0.60000000E+08     1
    53    34    45       10        2     0.61648985E+02  0.58342815E+02  0.50000000E+00  0.33061694E+01  0.66123389E+01  0.60000000E+08     1
    53    34    46       10        2     0.55862808E+02  0.55530177E+02  0.50000000E+00  0.33263060E+00  0.66526121E+00  0.60000000E+08     1
    53    34    47        9        2     0.52034796E+02  0.53411963E+02  0.50000000E+00 -0.13771669E+01 -0.27543339E+01  0.60000000E+08     1
