% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    19       13        2     0.18763986E+03  0.17828939E+03  0.50000000E+00  0.93504791E+01  0.18700958E+02  0.60000000E+08     1
    32    15    20       13        2     0.18304280E+03  0.17377719E+03  0.50000000E+00  0.92656161E+01  0.18531232E+02  0.60000000E+08     1
    32    15    21       13        2     0.17845678E+03  0.16927783E+03  0.50000000E+00  0.91789498E+01  0.18357900E+02  0.60000000E+08     1
    32    15    22       13        2     0.17388208E+03  0.16479184E+03  0.50000000E+00  0.90902421E+01  0.18180484E+02  0.60000000E+08     1
    32    15    23       13        2     0.16931914E+03  0.16031987E+03  0.50000000E+00  0.89992695E+01  0.17998539E+02  0.60000000E+08     1
    32    15    24       13        2     0.16476848E+03  0.15586249E+03  0.50000000E+00  0.89059883E+01  0.17811977E+02  0.60000000E+08     1
    32    15    25       13        2     0.16023051E+03  0.15142000E+03  0.50000000E+00  0.88105098E+01  0.17621020E+02  0.60000000E+08     1
    32    15    26       13        2     0.15570535E+03  0.14699254E+03  0.50000000E+00  0.87128150E+01  0.17425630E+02  0.60000000E+08     1
    32    15    27       13        2     0.15119292E+03  0.14258062E+03  0.50000000E+00  0.86122983E+01  0.17224597E+02  0.60000000E+08     1
    32    15    28       13        2     0.14669362E+03  0.13818614E+03  0.50000000E+00  0.85074841E+01  0.17014968E+02  0.60000000E+08     1
    32    15    29       13        2     0.14220931E+03  0.13381188E+03  0.50000000E+00  0.83974311E+01  0.16794862E+02  0.60000000E+08     1
    32    15    30       13        2     0.13774267E+03  0.12946016E+03  0.50000000E+00  0.82825095E+01  0.16565019E+02  0.60000000E+08     1
    32    15    31       13        2     0.13329576E+03  0.12513145E+03  0.50000000E+00  0.81643134E+01  0.16328627E+02  0.60000000E+08     1
    32    15    32       13        2     0.12886856E+03  0.12082330E+03  0.50000000E+00  0.80452682E+01  0.16090536E+02  0.60000000E+08     1
    32    15    33       13        2     0.12445794E+03  0.11653019E+03  0.50000000E+00  0.79277455E+01  0.15855491E+02  0.60000000E+08     1
    32    15    34       13        2     0.12005756E+03  0.11224620E+03  0.50000000E+00  0.78113586E+01  0.15622717E+02  0.60000000E+08     1
    32    15    35       13        2     0.11566103E+03  0.10797624E+03  0.50000000E+00  0.76847887E+01  0.15369577E+02  0.60000000E+08     1
    32    15    36       13        2     0.11127437E+03  0.10373225E+03  0.50000000E+00  0.75421186E+01  0.15084237E+02  0.60000000E+08     1
    32    15    37       13        2     0.10690998E+03  0.99525381E+02  0.50000000E+00  0.73845944E+01  0.14769189E+02  0.60000000E+08     1
    32    15    38       13        2     0.10257894E+03  0.95364379E+02  0.50000000E+00  0.72145609E+01  0.14429122E+02  0.60000000E+08     1
    32    15    39       13        2     0.98289462E+02  0.91255453E+02  0.50000000E+00  0.70340082E+01  0.14068016E+02  0.60000000E+08     1
    32    15    40       13        2     0.94046548E+02  0.87201653E+02  0.50000000E+00  0.68448947E+01  0.13689789E+02  0.60000000E+08     1
