% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    19       13        2     0.18262923E+03  0.17828939E+03  0.50000000E+00  0.43398434E+01  0.86796867E+01  0.60000000E+08     1
    32    15    20       13        2     0.17806808E+03  0.17377719E+03  0.50000000E+00  0.42908899E+01  0.85817799E+01  0.60000000E+08     1
    32    15    21       13        2     0.17351091E+03  0.16927783E+03  0.50000000E+00  0.42330767E+01  0.84661533E+01  0.60000000E+08     1
    32    15    22       13        2     0.16895848E+03  0.16479184E+03  0.50000000E+00  0.41666405E+01  0.83332811E+01  0.60000000E+08     1
    32    15    23       13        2     0.16441184E+03  0.16031987E+03  0.50000000E+00  0.40919721E+01  0.81839442E+01  0.60000000E+08     1
    32    15    24       13        2     0.15987224E+03  0.15586249E+03  0.50000000E+00  0.40097503E+01  0.80195006E+01  0.60000000E+08     1
    32    15    25       13        2     0.15534083E+03  0.15142000E+03  0.50000000E+00  0.39208276E+01  0.78416553E+01  0.60000000E+08     1
    32    15    26       13        2     0.15081841E+03  0.14699254E+03  0.50000000E+00  0.38258794E+01  0.76517588E+01  0.60000000E+08     1
    32    15    27       13        2     0.14630561E+03  0.14258062E+03  0.50000000E+00  0.37249917E+01  0.74499834E+01  0.60000000E+08     1
    32    15    28       13        2     0.14180373E+03  0.13818614E+03  0.50000000E+00  0.36175895E+01  0.72351791E+01  0.60000000E+08     1
    32    15    29       13        2     0.13731603E+03  0.13381188E+03  0.50000000E+00  0.35041536E+01  0.70083072E+01  0.60000000E+08     1
    32    15    30       13        2     0.13284696E+03  0.12946016E+03  0.50000000E+00  0.33867988E+01  0.67735976E+01  0.60000000E+08     1
    32    15    31       13        2     0.12840019E+03  0.12513145E+03  0.50000000E+00  0.32687394E+01  0.65374788E+01  0.60000000E+08     1
    32    15    32       13        2     0.12397675E+03  0.12082330E+03  0.50000000E+00  0.31534521E+01  0.63069042E+01  0.60000000E+08     1
    32    15    33       13        2     0.11957364E+03  0.11653019E+03  0.50000000E+00  0.30434452E+01  0.60868904E+01  0.60000000E+08     1
    32    15    34       13        2     0.11518367E+03  0.11224620E+03  0.50000000E+00  0.29374673E+01  0.58749346E+01  0.60000000E+08     1
    32    15    35       13        2     0.11079934E+03  0.10797624E+03  0.50000000E+00  0.28230978E+01  0.56461956E+01  0.60000000E+08     1
    32    15    36       13        2     0.10642873E+03  0.10373225E+03  0.50000000E+00  0.26964774E+01  0.53929548E+01  0.60000000E+08     1
    32    15    37       13        2     0.10208892E+03  0.99525381E+02  0.50000000E+00  0.25635344E+01  0.51270688E+01  0.60000000E+08     1
    32    15    38       13        2     0.97795822E+02  0.95364379E+02  0.50000000E+00  0.24314433E+01  0.48628867E+01  0.60000000E+08     1
    32    15    39       13        2     0.93562220E+02  0.91255453E+02  0.50000000E+00  0.23067669E+01  0.46135337E+01  0.60000000E+08     1
    32    15    40       13        2     0.89397750E+02  0.87201653E+02  0.50000000E+00  0.21960966E+01  0.43921933E+01  0.60000000E+08     1
    32    15    41       13        2     0.85308472E+02  0.83200185E+02  0.50000000E+00  0.21082867E+01  0.42165734E+01  0.60000000E+08     1
    32    15    42       13        2     0.81293989E+02  0.79234950E+02  0.50000000E+00  0.20590384E+01  0.41180768E+01  0.60000000E+08     1
    32    15    43       13        2     0.77338926E+02  0.75258570E+02  0.50000000E+00  0.20803555E+01  0.41607110E+01  0.60000000E+08     1
    32    15    44       13        2     0.73392054E+02  0.71302790E+02  0.50000000E+00  0.20892634E+01  0.41785268E+01  0.60000000E+08     1
    32    15    45       13        2     0.69499145E+02  0.67445610E+02  0.50000000E+00  0.20535351E+01  0.41070701E+01  0.60000000E+08     1
    32    15    46       13        2     0.65838382E+02  0.63656999E+02  0.50000000E+00  0.21813828E+01  0.43627656E+01  0.60000000E+08     1
    32    15    47       13        2     0.62307341E+02  0.59926366E+02  0.50000000E+00  0.23809749E+01  0.47619499E+01  0.60000000E+08     1
