% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    19       13        2     0.18337366E+03  0.17828939E+03  0.50000000E+00  0.50842748E+01  0.10168550E+02  0.60000000E+08     1
    32    15    20       13        2     0.17883341E+03  0.17377719E+03  0.50000000E+00  0.50562263E+01  0.10112453E+02  0.60000000E+08     1
    32    15    21       13        2     0.17430449E+03  0.16927783E+03  0.50000000E+00  0.50266613E+01  0.10053323E+02  0.60000000E+08     1
    32    15    22       13        2     0.16978731E+03  0.16479184E+03  0.50000000E+00  0.49954661E+01  0.99909322E+01  0.60000000E+08     1
    32    15    23       13        2     0.16528243E+03  0.16031987E+03  0.50000000E+00  0.49625659E+01  0.99251318E+01  0.60000000E+08     1
    32    15    24       13        2     0.16079058E+03  0.15586249E+03  0.50000000E+00  0.49280932E+01  0.98561864E+01  0.60000000E+08     1
    32    15    25       13        2     0.15631238E+03  0.15142000E+03  0.50000000E+00  0.48923755E+01  0.97847509E+01  0.60000000E+08     1
    32    15    26       13        2     0.15184818E+03  0.14699254E+03  0.50000000E+00  0.48556494E+01  0.97112988E+01  0.60000000E+08     1
    32    15    27       13        2     0.14739820E+03  0.14258062E+03  0.50000000E+00  0.48175810E+01  0.96351619E+01  0.60000000E+08     1
    32    15    28       13        2     0.14296307E+03  0.13818614E+03  0.50000000E+00  0.47769342E+01  0.95538683E+01  0.60000000E+08     1
    32    15    29       13        2     0.13854481E+03  0.13381188E+03  0.50000000E+00  0.47329357E+01  0.94658714E+01  0.60000000E+08     1
    32    15    30       13        2     0.13414634E+03  0.12946016E+03  0.50000000E+00  0.46861789E+01  0.93723578E+01  0.60000000E+08     1
    32    15    31       13        2     0.12977007E+03  0.12513145E+03  0.50000000E+00  0.46386218E+01  0.92772436E+01  0.60000000E+08     1
    32    15    32       13        2     0.12541654E+03  0.12082330E+03  0.50000000E+00  0.45932414E+01  0.91864828E+01  0.60000000E+08     1
    32    15    33       13        2     0.12108334E+03  0.11653019E+03  0.50000000E+00  0.45531547E+01  0.91063094E+01  0.60000000E+08     1
    32    15    34       13        2     0.11676503E+03  0.11224620E+03  0.50000000E+00  0.45188249E+01  0.90376499E+01  0.60000000E+08     1
    32    15    35       13        2     0.11245577E+03  0.10797624E+03  0.50000000E+00  0.44795268E+01  0.89590535E+01  0.60000000E+08     1
    32    15    36       13        2     0.10816083E+03  0.10373225E+03  0.50000000E+00  0.44285753E+01  0.88571507E+01  0.60000000E+08     1
    32    15    37       13        2     0.10389238E+03  0.99525381E+02  0.50000000E+00  0.43669993E+01  0.87339987E+01  0.60000000E+08     1
    32    15    38       13        2     0.99661758E+02  0.95364379E+02  0.50000000E+00  0.42973791E+01  0.85947582E+01  0.60000000E+08     1
    32    15    39       13        2     0.95477839E+02  0.91255453E+02  0.50000000E+00  0.42223859E+01  0.84447717E+01  0.60000000E+08     1
    32    15    40       13        2     0.91346928E+02  0.87201653E+02  0.50000000E+00  0.41452748E+01  0.82905496E+01  0.60000000E+08     1
    32    15    41       13        2     0.87272149E+02  0.83200185E+02  0.50000000E+00  0.40719637E+01  0.81439274E+01  0.60000000E+08     1
    32    15    42       13        2     0.83250757E+02  0.79234950E+02  0.50000000E+00  0.40158070E+01  0.80316140E+01  0.60000000E+08     1
    32    15    43       13        2     0.79266671E+02  0.75258570E+02  0.50000000E+00  0.40081006E+01  0.80162012E+01  0.60000000E+08     1
    32    15    44       13        2     0.75272457E+02  0.71302790E+02  0.50000000E+00  0.39696670E+01  0.79393340E+01  0.60000000E+08     1
    32    15    45       13        2     0.71300653E+02  0.67445610E+02  0.50000000E+00  0.38550427E+01  0.77100855E+01  0.60000000E+08     1
    32    15    46       13        2     0.67431305E+02  0.63656999E+02  0.50000000E+00  0.37743061E+01  0.75486122E+01  0.60000000E+08     1
    32    15    47       13        2     0.63636153E+02  0.59926366E+02  0.50000000E+00  0.37097870E+01  0.74195740E+01  0.60000000E+08     1
    32    15    48       13        2     0.59904837E+02  0.56260330E+02  0.50000000E+00  0.36445070E+01  0.72890140E+01  0.60000000E+08     1
    32    15    49       13        2     0.56242471E+02  0.52688486E+02  0.50000000E+00  0.35539855E+01  0.71079709E+01  0.60000000E+08     1
    32    15    50       13        2     0.52675877E+02  0.49749458E+02  0.50000000E+00  0.29264184E+01  0.58528368E+01  0.60000000E+08     1
    32    15    51        9        2     0.49740764E+02  0.46612920E+02  0.50000000E+00  0.31278436E+01  0.62556872E+01  0.60000000E+08     1
    32    15    52        8        2     0.46607322E+02  0.42768667E+02  0.50000000E+00  0.38386550E+01  0.76773100E+01  0.60000000E+08     1
    32    15    53        8        2     0.42765907E+02  0.38131981E+02  0.50000000E+00  0.46339260E+01  0.92678521E+01  0.60000000E+08     1
    32    15    54        7        2     0.38131385E+02  0.32685264E+02  0.50000000E+00  0.54461211E+01  0.10892242E+02  0.60000000E+08     1
    32    15    55        7        2     0.32685276E+02  0.27301341E+02  0.50000000E+00  0.53839357E+01  0.10767871E+02  0.60000000E+08     1
    32    15    56        7        2     0.27301455E+02  0.22073753E+02  0.50000000E+00  0.52277022E+01  0.10455404E+02  0.60000000E+08     1
