% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    19       13        2     0.18340306E+03  0.17828939E+03  0.50000000E+00  0.51136723E+01  0.10227345E+02  0.60000000E+08     1
    32    15    20       13        2     0.17886169E+03  0.17377719E+03  0.50000000E+00  0.50845029E+01  0.10169006E+02  0.60000000E+08     1
    32    15    21       13        2     0.17433167E+03  0.16927783E+03  0.50000000E+00  0.50538419E+01  0.10107684E+02  0.60000000E+08     1
    32    15    22       13        2     0.16981341E+03  0.16479184E+03  0.50000000E+00  0.50215752E+01  0.10043150E+02  0.60000000E+08     1
    32    15    23       13        2     0.16530750E+03  0.16031987E+03  0.50000000E+00  0.49876272E+01  0.99752544E+01  0.60000000E+08     1
    32    15    24       13        2     0.16081462E+03  0.15586249E+03  0.50000000E+00  0.49521290E+01  0.99042580E+01  0.60000000E+08     1
    32    15    25       13        2     0.15633541E+03  0.15142000E+03  0.50000000E+00  0.49154072E+01  0.98308145E+01  0.60000000E+08     1
    32    15    26       13        2     0.15187023E+03  0.14699254E+03  0.50000000E+00  0.48776979E+01  0.97553959E+01  0.60000000E+08     1
    32    15    27       13        2     0.14741929E+03  0.14258062E+03  0.50000000E+00  0.48386669E+01  0.96773337E+01  0.60000000E+08     1
    32    15    28       13        2     0.14298322E+03  0.13818614E+03  0.50000000E+00  0.47970782E+01  0.95941565E+01  0.60000000E+08     1
    32    15    29       13        2     0.13856404E+03  0.13381188E+03  0.50000000E+00  0.47521593E+01  0.95043187E+01  0.60000000E+08     1
    32    15    30       13        2     0.13416467E+03  0.12946016E+03  0.50000000E+00  0.47045042E+01  0.94090085E+01  0.60000000E+08     1
    32    15    31       13        2     0.12978752E+03  0.12513145E+03  0.50000000E+00  0.46560715E+01  0.93121430E+01  0.60000000E+08     1
    32    15    32       13        2     0.12543313E+03  0.12082330E+03  0.50000000E+00  0.46098381E+01  0.92196762E+01  0.60000000E+08     1
    32    15    33       13        2     0.12109911E+03  0.11653019E+03  0.50000000E+00  0.45689202E+01  0.91378405E+01  0.60000000E+08     1
    32    15    34       13        2     0.11677998E+03  0.11224620E+03  0.50000000E+00  0.45337800E+01  0.90675601E+01  0.60000000E+08     1
    32    15    35       13        2     0.11246994E+03  0.10797624E+03  0.50000000E+00  0.44936906E+01  0.89873811E+01  0.60000000E+08     1
    32    15    36       13        2     0.10817422E+03  0.10373225E+03  0.50000000E+00  0.44419677E+01  0.88839353E+01  0.60000000E+08     1
    32    15    37       13        2     0.10390502E+03  0.99525381E+02  0.50000000E+00  0.43796415E+01  0.87592829E+01  0.60000000E+08     1
    32    15    38       13        2     0.99673672E+02  0.95364379E+02  0.50000000E+00  0.43092933E+01  0.86185867E+01  0.60000000E+08     1
    32    15    39       13        2     0.95489049E+02  0.91255453E+02  0.50000000E+00  0.42335952E+01  0.84671904E+01  0.60000000E+08     1
