   252.216370766205       7500.00000000000       72915951.2500000       125.000000000000                         13
   247.519237931475       7500.00000000000       71692153.7500000       125.000000000000                         13
   242.904900066978       7500.00000000000       70468356.2500000       125.000000000000                         13
   238.347043023763       7500.00000000000       69244558.7500000       125.000000000000                         13
   233.843243829967       7500.00000000000       68020761.2500000       125.000000000000                         13
   229.391283996205       7500.00000000000       66796963.7500000       125.000000000000                         13
   224.980545851945       7500.00000000000       65573166.2500000       125.000000000000                         13
   220.607531276627       7500.00000000000       64349368.7500000       125.000000000000                         13
   216.265857186481       7500.00000000000       63125571.2500000       125.000000000000                         13
   211.953770900439       7500.00000000000       61901773.7500000       125.000000000000                         13
   207.669152708321       7500.00000000000       60677976.2500000       125.000000000000                         13
   203.410845454131       7500.00000000000       59454178.7500000       125.000000000000                         13
   199.178230710139       7500.00000000000       58230381.2500000       125.000000000000                         13
   194.969642164862       7500.00000000000       57006583.7500000       125.000000000000                         13
   190.783026564272       7500.00000000000       55782786.2500000       125.000000000000                         13
   186.616084448041       7500.00000000000       54558988.7500000       125.000000000000                         13
   182.465731347033       7500.00000000000       53335191.2500000       125.000000000000                         13
   178.328658473183       7500.00000000000       52111393.7500000       125.000000000000                         13
   174.202212299594       7500.00000000000       50887596.2500000       125.000000000000                         13
   170.083134859445       7500.00000000000       49663798.7500000       125.000000000000                         13
   165.930380110802       7500.00000000000       48440001.2500000       125.000000000000                         12
   161.741349428833       7500.00000000000       47216203.7500000       125.000000000000                         12
   157.547428969852       7500.00000000000       45992406.2500000       125.000000000000                         12
   153.338904974844       7500.00000000000       44768608.7500000       125.000000000000                         12
   149.114160860783       7500.00000000000       43544811.2500000       125.000000000000                         12
   144.840537868121       7500.00000000000       42321013.7500000       125.000000000000                         12
   140.595588167136       7500.00000000000       41097216.2500000       125.000000000000                         12
   136.509480445400       7500.00000000000       39873418.7500000       125.000000000000                         12
   131.952711442365       7500.00000000000       38649621.2500000       125.000000000000                         11
   126.924409699066       7500.00000000000       37425823.7500000       125.000000000000                         11
   121.992624178032       7500.00000000000       36202026.2500000       125.000000000000                         11
   117.012093140339       7500.00000000000       34978228.7500000       125.000000000000                         11
   111.966283556351       7500.00000000000       33754431.2500000       125.000000000000                         11
   106.888255150657       7500.00000000000       32530633.7500000       125.000000000000                         11
   101.787229945428       7500.00000000000       31306836.2500000       125.000000000000                         11
   96.6694425397227       7500.00000000000       30083038.7500000       125.000000000000                         11
   92.1593497729909       7500.00000000000       28859241.2500000       125.000000000000                         10
   88.2708828867764       7500.00000000000       27635443.7500000       125.000000000000                         10
   84.4006915336521       7500.00000000000       26411646.2500000       125.000000000000                         10
   80.5547104870120       7500.00000000000       25187848.7500000       125.000000000000                         10
   76.7350704275379       7500.00000000000       23964051.2500000       125.000000000000                         10
   72.9439362262868       7500.00000000000       22740253.7500000       125.000000000000                         10
   69.1856775132593       7500.00000000000       21516456.2500000       125.000000000000                         10
   65.4699215305807       7500.00000000000       20292658.7500000       125.000000000000                         10
   61.8169576630921       7500.00000000000       19068861.2500000       125.000000000000                         10
   58.2697179524897       7500.00000000000       17845063.7500000       125.000000000000                         10
   55.4937917228865       7500.00000000000       16621266.2500000       125.000000000000                          9
   53.3968103289724       7500.00000000000       15397468.7500000       125.000000000000                          9
   50.5753058720726       7500.00000000000       14173671.2500000       125.000000000000                          8
   47.0484164970881       7500.00000000000       12949873.7500000       125.000000000000                          8
   42.7453348552450       7500.00000000000       11726076.2500000       125.000000000000                          7
   37.6757301134812       7500.00000000000       10502278.7500000       125.000000000000                          7
   32.6405521485479       7500.00000000000       9278481.25000000       125.000000000000                          7
   27.6427912084451       7500.00000000000       8054683.75000000       125.000000000000                          7
   22.6832962663904       7500.00000000000       6830886.25000000       125.000000000000                          7
   17.7607647010855       7500.00000000000       5607088.75000000       125.000000000000                          7
   15.2642038496161       7500.00000000000       4383291.25000000       125.000000000000                         14
   15.1761260503880       7500.00000000000       3159493.75000000       125.000000000000                         14
   15.0880525950345       7500.00000000000       1935696.25000000       125.000000000000                         14
   15.0000000000000       7500.00000000000       711898.750000000       125.000000000000                         14
