% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    19       13        2     0.18993909E+03  0.17828939E+03  0.50000000E+00  0.11649709E+02  0.23299419E+02  0.60000000E+08     1
    32    15    20       13        2     0.18530864E+03  0.17377719E+03  0.50000000E+00  0.11531451E+02  0.23062901E+02  0.60000000E+08     1
    32    15    21       13        2     0.18068853E+03  0.16927783E+03  0.50000000E+00  0.11410706E+02  0.22821411E+02  0.60000000E+08     1
    32    15    22       13        2     0.17607903E+03  0.16479184E+03  0.50000000E+00  0.11287194E+02  0.22574389E+02  0.60000000E+08     1
    32    15    23       13        2     0.17148052E+03  0.16031987E+03  0.50000000E+00  0.11160647E+02  0.22321293E+02  0.60000000E+08     1
    32    15    24       13        2     0.16689345E+03  0.15586249E+03  0.50000000E+00  0.11030963E+02  0.22061926E+02  0.60000000E+08     1
    32    15    25       13        2     0.16231818E+03  0.15142000E+03  0.50000000E+00  0.10898177E+02  0.21796354E+02  0.60000000E+08     1
    32    15    26       13        2     0.15775470E+03  0.14699254E+03  0.50000000E+00  0.10762163E+02  0.21524326E+02  0.60000000E+08     1
    32    15    27       13        2     0.15320282E+03  0.14258062E+03  0.50000000E+00  0.10622200E+02  0.21244400E+02  0.60000000E+08     1
    32    15    28       13        2     0.14866288E+03  0.13818614E+03  0.50000000E+00  0.10476739E+02  0.20953478E+02  0.60000000E+08     1
    32    15    29       13        2     0.14413673E+03  0.13381188E+03  0.50000000E+00  0.10324855E+02  0.20649710E+02  0.60000000E+08     1
    32    15    30       13        2     0.13962708E+03  0.12946016E+03  0.50000000E+00  0.10166923E+02  0.20333845E+02  0.60000000E+08     1
    32    15    31       13        2     0.13513589E+03  0.12513145E+03  0.50000000E+00  0.10004439E+02  0.20008877E+02  0.60000000E+08     1
    32    15    32       13        2     0.13066286E+03  0.12082330E+03  0.50000000E+00  0.98395608E+01  0.19679122E+02  0.60000000E+08     1
    32    15    33       13        2     0.12620438E+03  0.11653019E+03  0.50000000E+00  0.96741945E+01  0.19348389E+02  0.60000000E+08     1
    32    15    34       13        2     0.12175355E+03  0.11224620E+03  0.50000000E+00  0.95073438E+01  0.19014688E+02  0.60000000E+08     1
    32    15    35       13        2     0.11730349E+03  0.10797624E+03  0.50000000E+00  0.93272448E+01  0.18654490E+02  0.60000000E+08     1
    32    15    36       13        2     0.11286097E+03  0.10373225E+03  0.50000000E+00  0.91287189E+01  0.18257438E+02  0.60000000E+08     1
    32    15    37       13        2     0.10843894E+03  0.99525381E+02  0.50000000E+00  0.89135602E+01  0.17827120E+02  0.60000000E+08     1
    32    15    38       13        2     0.10404874E+03  0.95364379E+02  0.50000000E+00  0.86843592E+01  0.17368718E+02  0.60000000E+08     1
    32    15    39       13        2     0.99698483E+02  0.91255453E+02  0.50000000E+00  0.84430298E+01  0.16886060E+02  0.60000000E+08     1
    32    15    40       13        2     0.95392698E+02  0.87201653E+02  0.50000000E+00  0.81910447E+01  0.16382089E+02  0.60000000E+08     1
    32    15    41       13        2     0.91130944E+02  0.83200185E+02  0.50000000E+00  0.79307594E+01  0.15861519E+02  0.60000000E+08     1
    32    15    42       13        2     0.86903389E+02  0.79234950E+02  0.50000000E+00  0.76684381E+01  0.15336876E+02  0.60000000E+08     1
    32    15    43       13        2     0.82679455E+02  0.75258570E+02  0.50000000E+00  0.74208849E+01  0.14841770E+02  0.60000000E+08     1
    32    15    44       13        2     0.78381124E+02  0.71302790E+02  0.50000000E+00  0.70783340E+01  0.14156668E+02  0.60000000E+08     1
